             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6702406        0.040000          340.35            0.22         0.03697            2.45    9.018+0.000j
      4.6702406        0.050000          324.00            0.24         0.03673            2.82    9.811+0.000j
      4.6702406        0.060000          308.34            0.22         0.03650            3.18    9.972+0.000j
      4.6702406        0.070000          293.36            0.16         0.03629            3.53    9.164+0.000j
      4.6702406        0.080000          279.04            0.09         0.03609            3.88    7.525+0.000j
      4.6702406        0.090000          265.34            0.03         0.03592            4.19    9.999+0.000j
      4.6702406        0.100000          252.25            0.00         0.03580            4.45    7.328+0.000j
      4.6702406        0.110000          239.73            0.03         0.03566            4.70    9.558+0.000j
      4.6702406        0.120000          227.75            0.14         0.03556            4.89    8.263+0.000j
      4.6702406        0.130000          216.29            0.33         0.03548            5.03    9.570+0.000j
      4.6702406        0.140000          205.31            0.62         0.03541            5.14    9.505+0.000j
      4.6702406        0.150000          194.80            0.99         0.03537            5.20    9.701+0.000j
      4.6702406        0.160000          184.74            1.47         0.03538            5.20    9.813+0.000j
      4.6702406        0.170000          175.11            2.01         0.03539            5.19    9.876+0.000j
      4.6702406        0.180000          165.91            2.64         0.03540            5.12    9.778+0.000j
      4.6702406        0.190000          157.11            3.31         0.03544            5.03    7.263+0.000j
      4.6702406        0.200000          148.72            4.04         0.03549            4.91    8.277+0.000j
      4.6702406        0.210000          140.73            4.80         0.03555            4.77    7.730+0.000j
      4.6702406        0.220000          133.14            5.59         0.03560            4.62    7.232+0.000j
      4.6702406        0.230000          125.95            6.38         0.03569            4.45    8.120+0.000j
      4.6702406        0.240000          119.15            7.18         0.03578            4.26    9.092+0.000j
      4.6702406        0.250000          112.75            7.96         0.03587            4.07    9.892+0.000j
      4.6702406        0.260000          106.76            8.73         0.03596            3.89    9.615+0.000j
      4.6702406        0.270000          101.17            9.47         0.03608            3.69    7.632+0.000j
      4.6702406        0.280000           95.98           10.17         0.03620            3.48    7.586+0.000j
      4.6702406        0.290000           91.20           10.84         0.03630            3.29    8.802+0.000j
      4.6702406        0.300000           86.83           11.47         0.03641            3.10    7.237+0.000j
      4.6702406        0.310000           82.88           12.06         0.03653            2.91    9.688+0.000j
      4.6702406        0.320000           79.34           12.62         0.03665            2.72    9.652+0.000j
      4.6702406        0.330000           76.22           13.10         0.03677            2.54    9.999+0.000j
      4.6702406        0.340000           73.52           13.57         0.03689            2.36    9.909+0.000j
      4.6702406        0.350000           71.24           13.97         0.03701            2.19    9.766+0.000j
      4.6702406        0.360000           69.38           14.34         0.03713            2.03    9.500+0.000j
      4.6702406        0.370000           67.94           14.66         0.03726            1.87    9.385+0.000j
      4.6702406        0.380000           66.93           14.95         0.03738            1.72   10.000+0.000j
      4.6702406        0.390000           66.35           15.19         0.03751            1.58    8.793+0.000j
      4.6702406        0.400000           66.19           15.39         0.03764            1.44    9.913+0.000j
      4.6702406        0.410000           66.45           15.57         0.03777            1.30    8.025+0.000j
      4.6702406        0.420000           67.14           15.70         0.03788            1.19    8.840+0.000j
      4.6702406        0.430000           68.25           15.81         0.03799            1.08    9.944+0.000j
      4.6702406        0.440000           69.79           15.87         0.03814            0.96    9.836+0.000j
      4.6702406        0.450000           71.74           15.92         0.03827            0.86    7.436+0.000j
      4.6702406        0.460000           74.12           15.93         0.03839            0.76    8.744+0.000j
      4.6702406        0.470000           76.91           15.93         0.03851            0.68    9.935+0.000j
      4.6702406        0.480000           80.12           15.89         0.03864            0.59    9.720+0.000j
      4.6702406        0.490000           83.74           15.84         0.03877            0.52    8.352+0.000j
      4.6702406        0.500000           87.77           15.77         0.03891            0.45    6.611+0.000j
      4.6702406        0.510000           92.22           15.67         0.03904            0.39    6.129+0.000j
      4.6702406        0.520000           97.07           15.56         0.03916            0.33    8.914+0.000j
      4.6702406        0.530000          102.32           15.44         0.03930            0.28    8.479+0.000j
      4.6702406        0.540000          107.98           15.31         0.03943            0.24    9.798+0.000j
      4.6702406        0.550000          114.03           15.15         0.03954            0.21    9.388+0.000j
      4.6702406        0.560000          120.48           14.97         0.03967            0.18    9.417+0.000j
      4.6702406        0.570000          127.32           14.80         0.03982            0.16    9.996+0.000j
      4.6702406        0.580000          134.55           14.61         0.03994            0.15    9.717+0.000j
      4.6702406        0.590000          142.16           14.40         0.04007            0.14    9.913+0.000j
      4.6702406        0.600000          150.16           14.20         0.04020            0.14    9.963+0.000j
      4.6702406        0.610000          158.53           13.98         0.04034            0.14    8.597+0.000j
      4.6702406        0.620000          167.28           13.75         0.04047            0.16    9.965+0.000j
      4.6702406        0.630000          176.40           13.53         0.04059            0.18    8.771+0.000j
      4.6702406        0.640000          185.88           13.29         0.04072            0.20    9.737+0.000j
      4.6702406        0.650000          195.73           13.05         0.04087            0.24    9.688+0.000j
      4.6702406        0.660000          205.93           12.80         0.04100            0.28    9.548+0.000j
      4.6702406        0.670000          216.49           12.55         0.04113            0.33    9.974+0.000j
      4.6702406        0.680000          227.40           12.30         0.04127            0.38    9.997+0.000j
      4.6702406        0.690000          238.66           12.04         0.04142            0.45    9.690+0.000j
      4.6702406        0.700000          250.25           11.78         0.04154            0.52    9.917+0.000j
      4.6702406        0.710000          262.19           11.52         0.04167            0.59    9.098+0.000j
      4.6702406        0.720000          274.45           11.26         0.04181            0.68    9.988+0.000j
      4.6702406        0.730000          287.04           11.00         0.04194            0.77    9.896+0.000j
      4.6702406        0.740000          299.96           10.73         0.04208            0.88    7.687+0.000j
      4.6702406        0.750000          313.19           10.46         0.04221            0.98    8.633+0.000j
      4.6702406        0.760000          326.74           10.19         0.04235            1.10    8.858+0.000j
      4.6702406        0.770000          340.60            9.92         0.04249            1.22    7.997+0.000j
      4.6702406        0.780000          354.76            9.66         0.04263            1.35    9.384+0.000j
      4.6702406        0.790000          369.23            9.39         0.04277            1.49    9.540+0.000j
      4.6702406        0.800000          383.98            9.12         0.04290            1.63    9.295+0.000j
      4.6702406        0.810000          399.03            8.86         0.04304            1.79    9.860+0.000j
      4.6702406        0.820000          414.36            8.59         0.04319            1.95    8.792+0.000j
      4.6702406        0.830000          429.98            8.33         0.04331            2.12    8.934+0.000j
      4.6702406        0.840000          445.86            8.07         0.04346            2.30    9.957+0.000j
      4.6702406        0.850000          462.02            7.80         0.04358            2.48    9.445+0.000j
      4.6702406        0.860000          478.45            7.55         0.04372            2.67    7.807+0.000j
      4.6702406        0.870000          495.13            7.29         0.04387            2.88    9.962+0.000j
      4.6702406        0.880000          512.07            7.04         0.04401            3.09    9.724+0.000j
      4.6702406        0.890000          529.26            6.79         0.04413            3.29    9.914+0.000j
      4.6702406        0.900000          546.70            6.53         0.04428            3.52    9.991+0.000j
      4.6702406        0.910000          564.38            6.29         0.04441            3.75    9.494+0.000j
      4.6702406        0.920000          582.29            6.05         0.04455            3.99    8.042+0.000j
      4.6702406        0.930000          600.43            5.80         0.04468            4.23    9.825+0.000j
      4.6702406        0.940000          618.80            5.57         0.04483            4.48    9.976+0.000j
      4.6702406        0.950000          637.39            5.33         0.04497            4.77    9.852+0.000j
      4.6702406        0.960000          656.19            5.10         0.04511            5.03    9.885+0.000j
      4.6702406        0.970000          675.20            4.88         0.04523            5.29    9.095+0.000j
      4.6702406        0.980000          694.42            4.65         0.04536            5.59    9.607+0.000j
      4.6702406        0.990000          713.83            4.43         0.04548            5.86    9.305+0.000j
      4.6702426        0.000000          663.61          354.52         0.02953           24.68    9.588+0.000j
      4.6702426        0.010000          397.54            0.02         0.03751            1.77    9.985+0.000j
      4.6702426        0.020000          379.20            0.08         0.03726            2.08    9.976+0.000j
      4.6702426        0.030000          361.54            0.14         0.03703            2.41    9.367+0.000j
      4.6702426        0.040000          344.57            0.18         0.03677            2.80    9.891+0.000j
      4.6702426        0.050000          328.29            0.18         0.03652            3.18    7.265+0.000j
      4.6702426        0.060000          312.70            0.16         0.03629            3.58    9.976+0.000j
      4.6702426        0.070000          297.78            0.10         0.03609            3.93    9.661+0.000j
      4.6702426        0.080000          283.51            0.04         0.03589            4.29    9.996+0.000j
      4.6702426        0.090000          269.87            0.00         0.03573            4.60    8.478+0.000j
      4.6702426        0.100000          256.82            0.01         0.03558            4.87    9.296+0.000j
      4.6702426        0.110000          244.33            0.09         0.03546            5.11    9.208+0.000j
      4.6702426        0.120000          232.37            0.25         0.03536            5.30    9.656+0.000j
      4.6702426        0.130000          220.92            0.50         0.03529            5.45    9.753+0.000j
      4.6702426        0.140000          209.96            0.85         0.03525            5.52    9.589+0.000j
      4.6702426        0.150000          199.45            1.29         0.03521            5.57    6.372+0.000j
      4.6702426        0.160000          189.38            1.83         0.03521            5.57    9.804+0.000j
      4.6702426        0.170000          179.74            2.44         0.03522            5.53    9.995+0.000j
      4.6702426        0.180000          170.51            3.13         0.03525            5.45    9.727+0.000j
      4.6702426        0.190000          161.69            3.87         0.03530            5.34    9.295+0.000j
      4.6702426        0.200000          153.27            4.66         0.03534            5.21    8.938+0.000j
      4.6702426        0.210000          145.25            5.49         0.03541            5.06    8.867+0.000j
      4.6702426        0.220000          137.63            6.32         0.03550            4.88    9.941+0.000j
      4.6702426        0.230000          130.41            7.16         0.03557            4.70    9.989+0.000j
      4.6702426        0.240000          123.58            7.99         0.03566            4.50    9.786+0.000j
      4.6702426        0.250000          117.15            8.81         0.03576            4.30    9.849+0.000j
      4.6702426        0.260000          111.13            9.62         0.03586            4.11    5.823+0.000j
      4.6702426        0.270000          105.50           10.39         0.03597            3.87    8.428+0.000j
      4.6702426        0.280000          100.29           11.12         0.03609            3.68    6.311+0.000j
      4.6702426        0.290000           95.49           11.80         0.03620            3.47    5.983+0.000j
      4.6702426        0.300000           91.09           12.45         0.03632            3.26    7.893+0.000j
      4.6702426        0.310000           87.12           13.05         0.03645            3.06    8.803+0.000j
      4.6702426        0.320000           83.56           13.60         0.03657            2.87    9.001+0.000j
      4.6702426        0.330000           80.43           14.10         0.03668            2.69    9.184+0.000j
      4.6702426        0.340000           77.71           14.57         0.03681            2.49    9.721+0.000j
      4.6702426        0.350000           75.43           14.98         0.03693            2.31    9.427+0.000j
      4.6702426        0.360000           73.56           15.34         0.03706            2.14    7.008+0.000j
      4.6702426        0.370000           72.13           15.68         0.03718            1.97    3.554+0.000j
      4.6702426        0.380000           71.12           15.93         0.03732            1.82    9.552+0.000j
      4.6702426        0.390000           70.54           16.17         0.03743            1.66    9.982+0.000j
      4.6702426        0.400000           70.39           16.37         0.03756            1.53    9.410+0.000j
      4.6702426        0.410000           70.67           16.52         0.03769            1.39    9.676+0.000j
      4.6702426        0.420000           71.37           16.66         0.03781            1.26    9.920+0.000j
      4.6702426        0.430000           72.50           16.74         0.03794            1.14    9.107+0.000j
      4.6702426        0.440000           74.06           16.79         0.03807            1.02    7.421+0.000j
      4.6702426        0.450000           76.04           16.82         0.03820            0.92    6.831+0.000j
      4.6702426        0.460000           78.45           16.83         0.03834            0.81    6.862+0.000j
      4.6702426        0.470000           81.27           16.80         0.03846            0.72    9.950+0.000j
      4.6702426        0.480000           84.52           16.75         0.03859            0.64    9.947+0.000j
      4.6702426        0.490000           88.18           16.68         0.03871            0.56    9.203+0.000j
      4.6702426        0.500000           92.25           16.59         0.03884            0.48    9.166+0.000j
      4.6702426        0.510000           96.74           16.48         0.03897            0.42    9.374+0.000j
      4.6702426        0.520000          101.64           16.36         0.03911            0.36    9.501+0.000j
      4.6702426        0.530000          106.95           16.21         0.03924            0.31    9.896+0.000j
      4.6702426        0.540000          112.66           16.05         0.03938            0.26    9.385+0.000j
      4.6702426        0.550000          118.77           15.88         0.03949            0.22    4.930+0.000j
      4.6702426        0.560000          125.28           15.70         0.03962            0.19    9.360+0.000j
      4.6702426        0.570000          132.18           15.51         0.03975            0.17    9.945+0.000j
      4.6702426        0.580000          139.47           15.30         0.03989            0.15    9.182+0.000j
      4.6702426        0.590000          147.16           15.08         0.04002            0.14    9.973+0.000j
      4.6702426        0.600000          155.22           14.86         0.04015            0.14    8.324+0.000j
      4.6702426        0.610000          163.67           14.63         0.04028            0.14    9.615+0.000j
      4.6702426        0.620000          172.49           14.39         0.04043            0.15    7.755+0.000j
      4.6702426        0.630000          181.69           14.15         0.04056            0.17    9.234+0.000j
      4.6702426        0.640000          191.25           13.90         0.04069            0.19    9.962+0.000j
      4.6702426        0.650000          201.18           13.64         0.04083            0.22    9.854+0.000j
      4.6702426        0.660000          211.47           13.38         0.04097            0.26    9.920+0.000j
      4.6702426        0.670000          222.11           13.12         0.04110            0.31    9.020+0.000j
      4.6702426        0.680000          233.11           12.85         0.04123            0.36    9.892+0.000j
      4.6702426        0.690000          244.45           12.58         0.04137            0.42    8.664+0.000j
      4.6702426        0.700000          256.14           12.31         0.04151            0.49    7.606+0.000j
      4.6702426        0.710000          268.17           12.03         0.04164            0.56    8.519+0.000j
      4.6702426        0.720000          280.53           11.76         0.04178            0.65    8.390+0.000j
      4.6702426        0.730000          293.22           11.49         0.04192            0.74    8.571+0.000j
      4.6702426        0.740000          306.24           11.21         0.04205            0.83    9.993+0.000j
      4.6702426        0.750000          319.57           10.93         0.04219            0.94    9.576+0.000j
      4.6702426        0.760000          333.23           10.65         0.04233            1.05    9.963+0.000j
      4.6702426        0.770000          347.19           10.37         0.04247            1.18    9.991+0.000j
      4.6702426        0.780000          361.46           10.09         0.04260            1.30    9.813+0.000j
      4.6702426        0.790000          376.03            9.82         0.04275            1.44    9.492+0.000j
      4.6702426        0.800000          390.90            9.53         0.04289            1.59    9.889+0.000j
      4.6702426        0.810000          406.05            9.26         0.04302            1.74    9.764+0.000j
      4.6702426        0.820000          421.50            8.98         0.04316            1.89    9.225+0.000j
      4.6702426        0.830000          437.23            8.71         0.04330            2.07    8.927+0.000j
      4.6702426        0.840000          453.23            8.44         0.04343            2.24    7.825+0.000j
      4.6702426        0.850000          469.51            8.16         0.04357            2.43    9.941+0.000j
      4.6702426        0.860000          486.05            7.90         0.04371            2.62    9.980+0.000j
      4.6702426        0.870000          502.85            7.64         0.04385            2.82    9.046+0.000j
      4.6702426        0.880000          519.91            7.37         0.04399            3.02    9.917+0.000j
      4.6702426        0.890000          537.22            7.11         0.04412            3.23    9.623+0.000j
      4.6702426        0.900000          554.78            6.85         0.04426            3.46    9.881+0.000j
      4.6702426        0.910000          572.58            6.59         0.04439            3.69    8.637+0.000j
      4.6702426        0.920000          590.62            6.34         0.04454            3.93    9.508+0.000j
      4.6702426        0.930000          608.89            6.09         0.04468            4.18    9.992+0.000j
      4.6702426        0.940000          627.38            5.85         0.04481            4.43    8.473+0.000j
      4.6702426        0.950000          646.09            5.60         0.04495            4.69    8.867+0.000j
      4.6702426        0.960000          665.02            5.36         0.04508            4.95    9.846+0.000j
      4.6702426        0.970000          684.16            5.13         0.04523            5.24    9.914+0.000j
      4.6702426        0.980000          703.51            4.90         0.04534            5.51    8.359+0.000j
      4.6702426        0.990000          723.05            4.67         0.04550            5.82    9.450+0.000j
      4.6702446        0.000000          671.49          354.52         0.02938           25.21    9.937+0.000j
      4.6702446        0.010000          401.75            0.02         0.03730            2.05    9.366+0.000j
      4.6702446        0.020000          383.47            0.07         0.03706            2.40    9.572+0.000j
      4.6702446        0.030000          365.87            0.11         0.03681            2.77    8.938+0.000j
      4.6702446        0.040000          348.97            0.14         0.03655            3.16    9.991+0.000j
      4.6702446        0.050000          332.76            0.14         0.03631            3.57    8.699+0.000j
      4.6702446        0.060000          317.23            0.10         0.03608            3.96    9.988+0.000j
      4.6702446        0.070000          302.38            0.05         0.03587            4.36    9.665+0.000j
      4.6702446        0.080000          288.17            0.01         0.03568            4.71    9.273+0.000j
      4.6702446        0.090000          274.57            0.00         0.03553            5.03    9.893+0.000j
      4.6702446        0.100000          261.56            0.05         0.03539            5.31    9.959+0.000j
      4.6702446        0.110000          249.10            0.17         0.03529            5.54    8.936+0.000j
      4.6702446        0.120000          237.16            0.39         0.03518            5.73    8.468+0.000j
      4.6702446        0.130000          225.72            0.69         0.03511            5.85    9.697+0.000j
      4.6702446        0.140000          214.76            1.11         0.03508            5.93    8.411+0.000j
      4.6702446        0.150000          204.24            1.62         0.03505            5.96    9.826+0.000j
      4.6702446        0.160000          194.16            2.23         0.03505            5.95    8.967+0.000j
      4.6702446        0.170000          184.51            2.91         0.03506            5.89    9.993+0.000j
      4.6702446        0.180000          175.26            3.66         0.03510            5.80    9.983+0.000j
      4.6702446        0.190000          166.41            4.48         0.03513            5.68    9.520+0.000j
      4.6702446        0.200000          157.97            5.32         0.03520            5.52    9.001+0.000j
      4.6702446        0.210000          149.92            6.20         0.03529            5.35    9.996+0.000j
      4.6702446        0.220000          142.26            7.09         0.03536            5.16    8.532+0.000j
      4.6702446        0.230000          135.00            7.99         0.03544            4.97    7.296+0.000j
      4.6702446        0.240000          128.14            8.86         0.03554            4.75    9.969+0.000j
      4.6702446        0.250000          121.68            9.72         0.03565            4.53    8.249+0.000j
      4.6702446        0.260000          115.62           10.55         0.03575            4.31    5.730+0.000j
      4.6702446        0.270000          109.97           11.35         0.03587            4.09    7.452+0.000j
      4.6702446        0.280000          104.72           12.10         0.03598            3.87    9.468+0.000j
      4.6702446        0.290000           99.89           12.81         0.03611            3.65    9.890+0.000j
      4.6702446        0.300000           95.48           13.47         0.03622            3.44    8.402+0.000j
      4.6702446        0.310000           91.48           14.07         0.03636            3.22    9.645+0.000j
      4.6702446        0.320000           87.90           14.64         0.03648            3.02    9.968+0.000j
      4.6702446        0.330000           84.75           15.14         0.03660            2.81    9.993+0.000j
      4.6702446        0.340000           82.03           15.59         0.03672            2.63    6.083+0.000j
      4.6702446        0.350000           79.73           16.01         0.03685            2.44    7.187+0.000j
      4.6702446        0.360000           77.87           16.37         0.03698            2.26    7.344+0.000j
      4.6702446        0.370000           76.43           16.69         0.03711            2.09    6.968+0.000j
      4.6702446        0.380000           75.42           16.94         0.03723            1.91    9.983+0.000j
      4.6702446        0.390000           74.85           17.17         0.03737            1.76    9.673+0.000j
      4.6702446        0.400000           74.71           17.35         0.03750            1.61    8.238+0.000j
      4.6702446        0.410000           75.00           17.50         0.03760            1.48    8.682+0.000j
      4.6702446        0.420000           75.72           17.60         0.03775            1.33    8.232+0.000j
      4.6702446        0.430000           76.87           17.68         0.03789            1.21    8.403+0.000j
      4.6702446        0.440000           78.45           17.73         0.03800            1.09    9.764+0.000j
      4.6702446        0.450000           80.45           17.75         0.03814            0.98    8.332+0.000j
      4.6702446        0.460000           82.89           17.72         0.03827            0.87    8.159+0.000j
      4.6702446        0.470000           85.75           17.69         0.03841            0.77    6.941+0.000j
      4.6702446        0.480000           89.03           17.62         0.03854            0.68    5.761+0.000j
      4.6702446        0.490000           92.73           17.53         0.03865            0.60    9.947+0.000j
      4.6702446        0.500000           96.85           17.43         0.03879            0.52    9.526+0.000j
      4.6702446        0.510000          101.38           17.30         0.03892            0.45    9.583+0.000j
      4.6702446        0.520000          106.33           17.16         0.03906            0.39    8.331+0.000j
      4.6702446        0.530000          111.68           16.99         0.03921            0.33    9.628+0.000j
      4.6702446        0.540000          117.45           16.82         0.03931            0.28    9.878+0.000j
      4.6702446        0.550000          123.62           16.63         0.03945            0.24    9.978+0.000j
      4.6702446        0.560000          130.18           16.44         0.03958            0.21    9.982+0.000j
      4.6702446        0.570000          137.15           16.22         0.03972            0.18    9.999+0.000j
      4.6702446        0.580000          144.51           16.01         0.03986            0.16    9.492+0.000j
      4.6702446        0.590000          152.26           15.77         0.03997            0.14    8.551+0.000j
      4.6702446        0.600000          160.40           15.53         0.04012            0.14    9.923+0.000j
      4.6702446        0.610000          168.91           15.29         0.04025            0.14    9.781+0.000j
      4.6702446        0.620000          177.81           15.03         0.04039            0.14    9.406+0.000j
      4.6702446        0.630000          187.09           14.78         0.04052            0.16    9.858+0.000j
      4.6702446        0.640000          196.73           14.51         0.04066            0.18    9.990+0.000j
      4.6702446        0.650000          206.74           14.24         0.04079            0.21    7.780+0.000j
      4.6702446        0.660000          217.11           13.97         0.04091            0.24    9.716+0.000j
      4.6702446        0.670000          227.84           13.69         0.04106            0.29    9.978+0.000j
      4.6702446        0.680000          238.93           13.41         0.04120            0.34    9.998+0.000j
      4.6702446        0.690000          250.37           13.13         0.04134            0.40    9.655+0.000j
      4.6702446        0.700000          262.15           12.84         0.04148            0.46    7.933+0.000j
      4.6702446        0.710000          274.27           12.55         0.04161            0.53    9.816+0.000j
      4.6702446        0.720000          286.72           12.27         0.04175            0.62    7.942+0.000j
      4.6702446        0.730000          299.51           11.98         0.04190            0.70    9.755+0.000j
      4.6702446        0.740000          312.63           11.68         0.04202            0.80    9.044+0.000j
      4.6702446        0.750000          326.07           11.40         0.04216            0.90    7.492+0.000j
      4.6702446        0.760000          339.82           11.11         0.04231            1.02    9.959+0.000j
      4.6702446        0.770000          353.89           10.82         0.04245            1.14    9.988+0.000j
      4.6702446        0.780000          368.27           10.53         0.04259            1.26    9.624+0.000j
      4.6702446        0.790000          382.94           10.24         0.04273            1.40    9.804+0.000j
      4.6702446        0.800000          397.92            9.95         0.04286            1.53    9.997+0.000j
      4.6702446        0.810000          413.19            9.66         0.04300            1.69    9.955+0.000j
      4.6702446        0.820000          428.75            9.38         0.04313            1.85    9.536+0.000j
      4.6702446        0.830000          444.59            9.09         0.04327            2.01    9.872+0.000j
      4.6702446        0.840000          460.71            8.81         0.04341            2.19    9.322+0.000j
      4.6702446        0.850000          477.10            8.53         0.04355            2.37    9.981+0.000j
      4.6702446        0.860000          493.76            8.25         0.04368            2.56    9.717+0.000j
      4.6702446        0.870000          510.68            7.98         0.04383            2.76    7.841+0.000j
      4.6702446        0.880000          527.86            7.71         0.04397            2.96    9.955+0.000j
      4.6702446        0.890000          545.30            7.43         0.04411            3.18    7.698+0.000j
      4.6702446        0.900000          562.98            7.17         0.04425            3.41    9.255+0.000j
      4.6702446        0.910000          580.90            6.90         0.04438            3.63    9.931+0.000j
      4.6702446        0.920000          599.06            6.64         0.04454            3.87    9.957+0.000j
      4.6702446        0.930000          617.45            6.38         0.04466            4.12    7.879+0.000j
      4.6702446        0.940000          636.07            6.13         0.04480            4.36    8.223+0.000j
      4.6702446        0.950000          654.91            5.88         0.04494            4.62    9.955+0.000j
      4.6702446        0.960000          673.97            5.63         0.04507            4.89    9.997+0.000j
      4.6702446        0.970000          693.24            5.39         0.04521            5.17    8.239+0.000j
      4.6702446        0.980000          712.71            5.15         0.04535            5.46    9.623+0.000j
      4.6702446        0.990000          732.39            4.91         0.04550            5.76    9.998+0.000j
      4.6702465        0.000000          679.46          354.52         0.02927           25.78    9.424+0.000j
      4.6702465        0.010000          406.14            0.02         0.03710            2.37    7.526+0.000j
      4.6702465        0.020000          387.92            0.05         0.03684            2.75    9.111+0.000j
      4.6702465        0.030000          370.39            0.09         0.03658            3.13    8.458+0.000j
      4.6702465        0.040000          353.55            0.11         0.03632            3.56    5.798+0.000j
      4.6702465        0.050000          337.41            0.09         0.03610            3.98    8.679+0.000j
      4.6702465        0.060000          321.95            0.06         0.03585            4.39    9.956+0.000j
      4.6702465        0.070000          307.15            0.02         0.03566            4.80    8.749+0.000j
      4.6702465        0.080000          292.99            0.00         0.03549            5.15    9.595+0.000j
      4.6702465        0.090000          279.44            0.02         0.03533            5.47    9.962+0.000j
      4.6702465        0.100000          266.46            0.11         0.03518            5.77    8.728+0.000j
      4.6702465        0.110000          254.03            0.28         0.03509            5.99    9.129+0.000j
      4.6702465        0.120000          242.11            0.55         0.03500            6.17    9.998+0.000j
      4.6702465        0.130000          230.68            0.93         0.03494            6.28    9.917+0.000j
      4.6702465        0.140000          219.72            1.40         0.03489            6.35    9.908+0.000j
      4.6702465        0.150000          209.19            1.99         0.03490            6.35    9.900+0.000j
      4.6702465        0.160000          199.10            2.66         0.03487            6.35    9.936+0.000j
      4.6702465        0.170000          189.42            3.41         0.03489            6.26    9.734+0.000j
      4.6702465        0.180000          180.15            4.24         0.03495            6.16    5.382+0.000j
      4.6702465        0.190000          171.27            5.11         0.03500            6.02    9.994+0.000j
      4.6702465        0.200000          162.79            6.03         0.03508            5.83    9.470+0.000j
      4.6702465        0.210000          154.71            6.95         0.03514            5.66    9.551+0.000j
      4.6702465        0.220000          147.02            7.90         0.03523            5.44    9.821+0.000j
      4.6702465        0.230000          139.72            8.84         0.03533            5.23    9.478+0.000j
      4.6702465        0.240000          132.83            9.76         0.03543            5.01    9.888+0.000j
      4.6702465        0.250000          126.33           10.65         0.03554            4.78    9.994+0.000j
      4.6702465        0.260000          120.24           11.51         0.03565            4.54    9.735+0.000j
      4.6702465        0.270000          114.55           12.34         0.03577            4.30    9.441+0.000j
      4.6702465        0.280000          109.28           13.12         0.03589            4.06    5.823+0.000j
      4.6702465        0.290000          104.42           13.84         0.03601            3.83    8.611+0.000j
      4.6702465        0.300000           99.98           14.51         0.03613            3.61    9.452+0.000j
      4.6702465        0.310000           95.96           15.14         0.03626            3.38    7.440+0.000j
      4.6702465        0.320000           92.36           15.70         0.03639            3.17    9.991+0.000j
      4.6702465        0.330000           89.20           16.21         0.03652            2.96    6.386+0.000j
      4.6702465        0.340000           86.46           16.66         0.03666            2.75    8.730+0.000j
      4.6702465        0.350000           84.15           17.07         0.03677            2.56    5.520+0.000j
      4.6702465        0.360000           82.28           17.42         0.03690            2.37    9.779+0.000j
      4.6702465        0.370000           80.84           17.73         0.03703            2.20    7.258+0.000j
      4.6702465        0.380000           79.84           17.98         0.03717            2.02    9.990+0.000j
      4.6702465        0.390000           79.27           18.19         0.03729            1.86    9.651+0.000j
      4.6702465        0.400000           79.13           18.36         0.03742            1.71    9.508+0.000j
      4.6702465        0.410000           79.43           18.50         0.03755            1.55    9.992+0.000j
      4.6702465        0.420000           80.17           18.59         0.03768            1.41    9.302+0.000j
      4.6702465        0.430000           81.34           18.64         0.03782            1.28    9.960+0.000j
      4.6702465        0.440000           82.94           18.68         0.03795            1.15    9.747+0.000j
      4.6702465        0.450000           84.98           18.68         0.03808            1.04    7.173+0.000j
      4.6702465        0.460000           87.44           18.64         0.03821            0.93    8.058+0.000j
      4.6702465        0.470000           90.33           18.59         0.03834            0.82    9.921+0.000j
      4.6702465        0.480000           93.65           18.50         0.03847            0.73    9.643+0.000j
      4.6702465        0.490000           97.39           18.39         0.03861            0.64    9.675+0.000j
      4.6702465        0.500000          101.55           18.28         0.03874            0.56    9.712+0.000j
      4.6702465        0.510000          106.13           18.13         0.03888            0.48    9.625+0.000j
      4.6702465        0.520000          111.12           17.96         0.03900            0.42    9.994+0.000j
      4.6702465        0.530000          116.53           17.79         0.03914            0.36    9.776+0.000j
      4.6702465        0.540000          122.35           17.60         0.03927            0.31    8.786+0.000j
      4.6702465        0.550000          128.58           17.40         0.03941            0.26    9.805+0.000j
      4.6702465        0.560000          135.20           17.18         0.03953            0.22    9.895+0.000j
      4.6702465        0.570000          142.23           16.94         0.03967            0.19    8.416+0.000j
      4.6702465        0.580000          149.66           16.72         0.03980            0.17    9.805+0.000j
      4.6702465        0.590000          157.47           16.47         0.03994            0.15    9.798+0.000j
      4.6702465        0.600000          165.68           16.22         0.04008            0.14    6.583+0.000j
      4.6702465        0.610000          174.27           15.95         0.04021            0.13    9.634+0.000j
      4.6702465        0.620000          183.25           15.69         0.04034            0.14    9.197+0.000j
      4.6702465        0.630000          192.60           15.41         0.04048            0.15    9.983+0.000j
      4.6702465        0.640000          202.32           15.13         0.04061            0.17    9.970+0.000j
      4.6702465        0.650000          212.41           14.84         0.04076            0.19    9.953+0.000j
      4.6702465        0.660000          222.87           14.56         0.04090            0.23    9.398+0.000j
      4.6702465        0.670000          233.69           14.27         0.04102            0.27    9.652+0.000j
      4.6702465        0.680000          244.86           13.97         0.04117            0.31    9.612+0.000j
      4.6702465        0.690000          256.39           13.68         0.04131            0.37    9.848+0.000j
      4.6702465        0.700000          268.26           13.38         0.04145            0.44    9.992+0.000j
