             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.6701000        0.980000          495.23           16.85         0.00009            9.77           4.199           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.338           4.124           0.000           0.000           6.911           0.098         246.447
      4.6701000        0.990000          505.01           16.87         0.00013            9.85           3.060           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.424           4.151           0.000           0.000           6.948           0.107         254.217
      4.6701000        1.000000          514.91           16.90         0.00029            9.94           2.803           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.511           4.177           0.000           0.000           6.981           0.115         262.122
      4.6701020        0.010000          556.51          342.46         0.00649           10.67           1.005           0.000           0.000          50.255           0.000           1.653          10.302           0.000           0.000           0.000           6.072           2.273           0.000           0.000           3.114           1.302           6.220
      4.6701020        0.020000          542.65          330.45         0.00649           10.42           1.019           0.000           0.000          48.349           0.000           1.653          10.302           0.000           0.000           0.000           5.791           2.287           0.000           0.000           3.181           1.231           6.797
      4.6701020        0.030000          528.85          318.49         0.00648           10.23           1.506           0.000           0.000          46.390           0.000           1.653          10.302           0.000           0.000           0.000           5.524           2.302           0.000           0.000           3.235           1.177           7.402
      4.6701020        0.040000          515.06          306.60         0.00649            9.93           1.020           0.000           0.000          44.390           0.000           1.653          10.302           0.000           0.000           0.000           5.209           2.319           0.000           0.000           3.325           1.087           7.973
      4.6701020        0.050000          501.39          294.82         0.00649            9.72           1.031           0.000           0.000          42.368           0.000           1.653          10.302           0.000           0.000           0.000           4.932           2.335           0.000           0.000           3.390           1.025           8.500
      4.6701020        0.060000          487.86          283.15         0.00646            9.52           1.000           0.000           0.000          40.340           0.000           1.653          10.302           0.000           0.000           0.000           4.650           2.352           0.000           0.000           3.460           0.965           9.012
      4.6701020        0.070000          474.49          271.62         0.00642            9.32           1.046           0.000           0.000          38.319           0.000           1.653          10.302           0.000           0.000           0.000           4.386           2.368           0.000           0.000           3.537           0.901           9.470
