             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.5271287        5.710000          354.79           15.59         0.03565           11.13    9.983+0.000j
     93.5271287        5.715000          349.14           15.54         0.03559           10.81    9.891+0.000j
     93.5271287        5.720000          343.60           15.50         0.03554           10.49    9.604+0.000j
     93.5271287        5.725000          338.17           15.47         0.03548           10.17    9.991+0.000j
     93.5271287        5.730000          332.84           15.45         0.03543            9.87    9.997+0.000j
     93.5271287        5.735000          327.63           15.43         0.03537            9.58    9.907+0.000j
     93.5271287        5.740000          322.53           15.42         0.03532            9.27    9.636+0.000j
     93.5271287        5.745000          317.53           15.43         0.03526            9.02    9.959+0.000j
     93.5271287        5.750000          312.65           15.44         0.03521            8.76    9.360+0.000j
     93.5271287        5.755000          307.88           15.46         0.03515            8.46    9.822+0.000j
     93.5271287        5.760000          303.22           15.49         0.03509            8.22    9.983+0.000j
     93.5271287        5.765000          298.68           15.52         0.03504            7.96    9.904+0.000j
     93.5271287        5.770000          294.25           15.57         0.03499            7.72    9.998+0.000j
     93.5271287        5.775000          289.93           15.63         0.03491            7.48    9.833+0.000j
     93.5271287        5.780000          285.73           15.69         0.03488            7.25    9.997+0.000j
     93.5271287        5.785000          281.64           15.76         0.03483            7.03    9.990+0.000j
     93.5271287        5.790000          277.67           15.85         0.03478            6.81    9.824+0.000j
     93.5271287        5.795000          273.81           15.94         0.03473            6.61    9.790+0.000j
     93.5271287        5.800000          270.07           16.05         0.03468            6.40    9.738+0.000j
     93.5271287        5.805000          266.44           16.17         0.03463            6.19    9.541+0.000j
     93.5271287        5.810000          262.93           16.31         0.03457            5.99    9.876+0.000j
     93.5271287        5.815000          259.54           16.44         0.03453            5.81    9.992+0.000j
     93.5271287        5.820000          256.27           16.60         0.03448            5.63    9.972+0.000j
     93.5271287        5.825000          253.12           16.76         0.03443            5.45    9.762+0.000j
     93.5271287        5.830000          250.08           16.94         0.03438            5.28    9.935+0.000j
     93.5271287        5.835000          247.16           17.14         0.03433            5.12    9.890+0.000j
     93.5271287        5.840000          244.37           17.36         0.03429            4.95    9.996+0.000j
     93.5271287        5.845000          241.69           17.58         0.03423            4.80    9.855+0.000j
     93.5271287        5.850000          239.13           17.82         0.03419            4.66    9.868+0.000j
     93.5271287        5.855000          236.69           18.08         0.03414            4.51    9.684+0.000j
     93.5271287        5.860000          234.38           18.35         0.03410            4.38    9.920+0.000j
     93.5271287        5.865000          232.19           18.65         0.03406            4.23    9.988+0.000j
     93.5271287        5.870000          230.11           18.96         0.03400            4.11    9.626+0.000j
     93.5271287        5.875000          228.16           19.29         0.03396            3.98    9.982+0.000j
     93.5271287        5.880000          226.34           19.64         0.03393            3.85    9.993+0.000j
     93.5271287        5.885000          224.64           20.00         0.03389            3.75    9.881+0.000j
     93.5271287        5.890000          223.06           20.39         0.03383            3.64    9.824+0.000j
     93.5271287        5.895000          221.60           20.82         0.03378            3.53    9.748+0.000j
     93.5271287        5.900000          220.27           21.25         0.03374            3.42    9.981+0.000j
     93.5271287        5.905000          219.06           21.72         0.03371            3.32   10.000+0.000j
     93.5271287        5.910000          217.98           22.21         0.03366            3.22    9.814+0.000j
     93.5271287        5.915000          217.03           22.72         0.03363            3.13    9.785+0.000j
     93.5271287        5.920000          216.20           23.28         0.03359            3.04    9.950+0.000j
     93.5271287        5.925000          215.50           23.85         0.03354            2.95    9.682+0.000j
     93.5271287        5.930000          214.93           24.47         0.03351            2.88    9.992+0.000j
     93.5271287        5.935000          214.49           25.11         0.03347            2.79    9.992+0.000j
     93.5271287        5.940000          214.17           25.77         0.03343            2.72    9.991+0.000j
     93.5271287        5.945000          213.99           26.49         0.03339            2.65    9.937+0.000j
     93.5271287        5.950000          213.93           27.24         0.03336            2.58    9.912+0.000j
     93.5271287        5.955000          214.01           28.04         0.03332            2.52    9.711+0.000j
     93.5271287        5.960000          214.21           28.85         0.03329            2.46    9.959+0.000j
     93.5271287        5.965000          214.55           29.72         0.03326            2.39    9.995+0.000j
     93.5271287        5.970000          215.03           30.66         0.03322            2.34    9.990+0.000j
     93.5271287        5.975000          215.63           31.64         0.03319            2.28    9.999+0.000j
     93.5271287        5.980000          216.38           32.67         0.03315            2.23    9.883+0.000j
     93.5271287        5.985000          217.26           33.73         0.03313            2.18    9.994+0.000j
     93.5271287        5.990000          218.27           34.85         0.03309            2.13    9.740+0.000j
     93.5271287        5.995000          219.43           36.06         0.03306            2.09    9.894+0.000j
     93.5271287        6.000000          220.72           37.32         0.03303            2.05    9.980+0.000j
     93.5271287        6.005000          222.15           38.64         0.03300            2.01   10.000+0.000j
     93.5271287        6.010000          223.73           40.05         0.03296            1.97    9.982+0.000j
     93.5271287        6.015000          225.45           41.53         0.03294            1.93    9.899+0.000j
     93.5271287        6.020000          227.31           43.07         0.03290            1.89    9.893+0.000j
     93.5271287        6.025000          229.32           44.70         0.03288            1.86    9.923+0.000j
     93.5271287        6.030000          231.48           46.40         0.03285            1.83    9.571+0.000j
     93.5271287        6.035000          233.79           48.25         0.03282            1.79    9.925+0.000j
     93.5271287        6.040000          236.25           50.21         0.03280            1.77    9.995+0.000j
     93.5271287        6.045000          238.86           52.24         0.03277            1.74    9.993+0.000j
     93.5271287        6.050000          241.63           54.36         0.03274            1.71    9.995+0.000j
     93.5271287        6.055000          244.55           56.63         0.03271            1.68    9.939+0.000j
     93.5271287        6.060000          247.63           59.04         0.03269            1.66    9.972+0.000j
     93.5271287        6.065000          250.88           61.57         0.03266            1.64    9.939+0.000j
     93.5271287        6.070000          254.28           64.26         0.03263            1.61    9.980+0.000j
     93.5271287        6.075000          257.86           67.12         0.03260            1.59    9.957+0.000j
     93.5271287        6.080000          261.59           70.17         0.03257            1.57    9.990+0.000j
     93.5271287        6.085000          265.50           73.33         0.03253            1.55    9.965+0.000j
     93.5271287        6.090000          269.58           76.75         0.03251            1.52    9.996+0.000j
     93.5271287        6.095000          273.84           80.37         0.03247            1.51    9.872+0.000j
     93.5271287        6.100000          278.26           84.19         0.03244            1.49    9.802+0.000j
     93.5271287        6.105000          282.87           88.27         0.03240            1.47    9.947+0.000j
     93.5271287        6.110000          287.65           92.62         0.03236            1.45    9.566+0.000j
     93.5271287        6.115000          292.61           97.22         0.03230            1.44    9.999+0.000j
     93.5271287        6.120000          297.74          102.10         0.03228            1.42    9.984+0.000j
     93.5271287        6.125000          303.06          107.30         0.03223            1.40    9.978+0.000j
     93.5271287        6.130000          308.55          112.82         0.03217            1.39    9.940+0.000j
     93.5271287        6.135000          314.21          118.66         0.03211            1.38    9.954+0.000j
     93.5271287        6.140000          320.04          124.81         0.03206            1.37    9.910+0.000j
     93.5271287        6.145000          326.04          131.32         0.03199            1.37   10.000+0.000j
     93.5271287        6.150000          332.20          138.16         0.03193            1.36    9.994+0.000j
     93.5271287        6.155000          338.51          145.31         0.03185            1.36    9.962+0.000j
     93.5271287        6.160000          344.97          152.78         0.03179            1.37    9.907+0.000j
     93.5271287        6.165000          351.56          160.50         0.03168            1.39    9.911+0.000j
     93.5271287        6.170000          358.27          168.46         0.03161            1.40    9.900+0.000j
     93.5271287        6.175000          365.10          176.68         0.03153            1.42    9.998+0.000j
     93.5271287        6.180000          372.03          185.03         0.03144            1.45    9.905+0.000j
     93.5271287        6.185000          379.06          193.53         0.03135            1.49    9.918+0.000j
     93.5271287        6.190000          386.17          202.12         0.03126            1.54    9.861+0.000j
     93.5271287        6.195000          393.34          210.81         0.03117            1.58    9.908+0.000j
     93.5282178        5.700000          378.77           16.20         0.03603           12.31    9.629+0.000j
     93.5282178        5.705000          372.84           16.14         0.03597           11.97    9.976+0.000j
     93.5282178        5.710000          367.01           16.09         0.03591           11.62    9.880+0.000j
     93.5282178        5.715000          361.29           16.05         0.03586           11.29    9.986+0.000j
     93.5282178        5.720000          355.69           16.01         0.03580           10.96    9.966+0.000j
     93.5282178        5.725000          350.19           15.98         0.03574           10.63    9.859+0.000j
     93.5282178        5.730000          344.80           15.96         0.03568           10.32    9.989+0.000j
     93.5282178        5.735000          339.52           15.95         0.03563           10.01    9.987+0.000j
     93.5282178        5.740000          334.35           15.94         0.03558            9.72    9.785+0.000j
     93.5282178        5.745000          329.29           15.95         0.03552            9.44    9.960+0.000j
     93.5282178        5.750000          324.34           15.97         0.03547            9.14    9.959+0.000j
     93.5282178        5.755000          319.51           15.98         0.03541            8.88    9.670+0.000j
     93.5282178        5.760000          314.79           16.02         0.03535            8.60    9.986+0.000j
     93.5282178        5.765000          310.18           16.06         0.03531            8.35    9.993+0.000j
     93.5282178        5.770000          305.69           16.11         0.03525            8.09    9.957+0.000j
     93.5282178        5.775000          301.31           16.15         0.03520            7.85    9.991+0.000j
     93.5282178        5.780000          297.05           16.23         0.03514            7.59    9.668+0.000j
     93.5282178        5.785000          292.90           16.32         0.03509            7.37    9.934+0.000j
     93.5282178        5.790000          288.87           16.41         0.03504            7.14    9.943+0.000j
     93.5282178        5.795000          284.95           16.51         0.03499            6.92    9.986+0.000j
     93.5282178        5.800000          281.15           16.63         0.03494            6.70    9.750+0.000j
     93.5282178        5.805000          277.47           16.76         0.03488            6.49    9.846+0.000j
     93.5282178        5.810000          273.90           16.89         0.03483            6.29    9.672+0.000j
     93.5282178        5.815000          270.45           17.04         0.03478            6.10    9.923+0.000j
     93.5282178        5.820000          267.12           17.19         0.03473            5.91    9.986+0.000j
     93.5282178        5.825000          263.91           17.37         0.03469            5.73    9.996+0.000j
     93.5282178        5.830000          260.82           17.56         0.03464            5.55    9.937+0.000j
     93.5282178        5.835000          257.85           17.76         0.03460            5.37    9.937+0.000j
     93.5282178        5.840000          255.00           17.98         0.03453            5.21    9.943+0.000j
     93.5282178        5.845000          252.27           18.22         0.03449            5.03    9.988+0.000j
     93.5282178        5.850000          249.66           18.47         0.03445            4.88    9.991+0.000j
     93.5282178        5.855000          247.17           18.74         0.03441            4.73    9.908+0.000j
     93.5282178        5.860000          244.80           19.01         0.03437            4.58    9.226+0.000j
     93.5282178        5.865000          242.56           19.32         0.03430            4.45   10.000+0.000j
     93.5282178        5.870000          240.44           19.64         0.03427            4.31    9.862+0.000j
     93.5282178        5.875000          238.44           19.99         0.03422            4.18    9.888+0.000j
     93.5282178        5.880000          236.56           20.34         0.03418            4.05    9.741+0.000j
     93.5282178        5.885000          234.81           20.73         0.03413            3.92    9.936+0.000j
     93.5282178        5.890000          233.19           21.14         0.03409            3.80    9.944+0.000j
     93.5282178        5.895000          231.68           21.57         0.03406            3.69    9.856+0.000j
     93.5282178        5.900000          230.31           22.02         0.03400            3.57    9.998+0.000j
     93.5282178        5.905000          229.06           22.50         0.03397            3.47    9.954+0.000j
     93.5282178        5.910000          227.93           23.00         0.03393            3.37    9.980+0.000j
     93.5282178        5.915000          226.93           23.53         0.03388            3.28    9.923+0.000j
     93.5282178        5.920000          226.06           24.09         0.03382            3.19    9.954+0.000j
     93.5282178        5.925000          225.32           24.68         0.03380            3.09    9.850+0.000j
     93.5282178        5.930000          224.70           25.32         0.03376            3.01    9.982+0.000j
     93.5282178        5.935000          224.22           25.97         0.03373            2.92    9.965+0.000j
     93.5282178        5.940000          223.86           26.66         0.03369            2.84    9.862+0.000j
     93.5282178        5.945000          223.63           27.40         0.03366            2.77    9.952+0.000j
     93.5282178        5.950000          223.54           28.16         0.03362            2.68    9.992+0.000j
     93.5282178        5.955000          223.58           28.97         0.03358            2.62    9.920+0.000j
     93.5282178        5.960000          223.74           29.83         0.03354            2.55    9.904+0.000j
     93.5282178        5.965000          224.05           30.72         0.03350            2.49    9.974+0.000j
     93.5282178        5.970000          224.48           31.67         0.03348            2.44    9.974+0.000j
     93.5282178        5.975000          225.05           32.67         0.03344            2.37    9.827+0.000j
     93.5282178        5.980000          225.76           33.71         0.03341            2.31    9.876+0.000j
     93.5282178        5.985000          226.60           34.82         0.03339            2.25    9.710+0.000j
     93.5282178        5.990000          227.58           35.98         0.03334            2.21    9.975+0.000j
     93.5282178        5.995000          228.70           37.21         0.03333            2.16    9.954+0.000j
     93.5282178        6.000000          229.96           38.50         0.03328            2.11    9.995+0.000j
     93.5282178        6.005000          231.37           39.87         0.03326            2.07    9.977+0.000j
     93.5282178        6.010000          232.91           41.28         0.03322            2.02    9.846+0.000j
     93.5282178        6.015000          234.60           42.79         0.03319            1.98    9.541+0.000j
     93.5282178        6.020000          236.43           44.39         0.03316            1.94    9.914+0.000j
     93.5282178        6.025000          238.41           46.05         0.03314            1.91    9.892+0.000j
     93.5282178        6.030000          240.54           47.81         0.03310            1.87    9.912+0.000j
     93.5282178        6.035000          242.81           49.69         0.03308            1.84    9.998+0.000j
     93.5282178        6.040000          245.24           51.66         0.03305            1.80    9.957+0.000j
     93.5282178        6.045000          247.82           53.71         0.03302            1.77    9.934+0.000j
     93.5282178        6.050000          250.56           55.90         0.03298            1.74    9.981+0.000j
     93.5282178        6.055000          253.45           58.21         0.03296            1.71    9.908+0.000j
     93.5282178        6.060000          256.51           60.67         0.03293            1.69    9.921+0.000j
     93.5282178        6.065000          259.72           63.26         0.03290            1.66    9.981+0.000j
     93.5282178        6.070000          263.10           66.02         0.03287            1.63    9.999+0.000j
     93.5282178        6.075000          266.64           68.90         0.03284            1.60    9.890+0.000j
     93.5282178        6.080000          270.35           71.96         0.03281            1.58    9.848+0.000j
     93.5282178        6.085000          274.22           75.24         0.03278            1.55    9.894+0.000j
     93.5282178        6.090000          278.27           78.70         0.03275            1.53    9.712+0.000j
     93.5282178        6.095000          282.49           82.35         0.03272            1.51    9.863+0.000j
     93.5282178        6.100000          286.88           86.23         0.03269            1.48    9.667+0.000j
     93.5282178        6.105000          291.45           90.37         0.03264            1.46    9.980+0.000j
     93.5282178        6.110000          296.19           94.75         0.03260            1.44    9.978+0.000j
     93.5282178        6.115000          301.11           99.40         0.03254            1.42    9.920+0.000j
     93.5282178        6.120000          306.20          104.33         0.03251            1.40    9.903+0.000j
     93.5282178        6.125000          311.47          109.58         0.03246            1.38    9.840+0.000j
     93.5282178        6.130000          316.91          115.10         0.03241            1.36    9.890+0.000j
     93.5282178        6.135000          322.53          120.94         0.03235            1.35    9.976+0.000j
     93.5282178        6.140000          328.30          127.13         0.03228            1.34    9.665+0.000j
     93.5282178        6.145000          334.25          133.59         0.03224            1.33    9.845+0.000j
     93.5282178        6.150000          340.34          140.42         0.03216            1.32    9.981+0.000j
     93.5282178        6.155000          346.59          147.52         0.03209            1.32    9.997+0.000j
     93.5282178        6.160000          352.98          154.96         0.03201            1.32    9.873+0.000j
     93.5282178        6.165000          359.50          162.60         0.03194            1.33    9.955+0.000j
     93.5282178        6.170000          366.14          170.45         0.03188            1.34    9.974+0.000j
     93.5282178        6.175000          372.90          178.54         0.03178            1.36    9.894+0.000j
     93.5282178        6.180000          379.75          186.80         0.03169            1.39    9.993+0.000j
     93.5282178        6.185000          386.70          195.20         0.03160            1.42    9.973+0.000j
     93.5282178        6.190000          393.73          203.68         0.03151            1.46    9.856+0.000j
     93.5282178        6.195000          400.83          212.18         0.03143            1.50    9.896+0.000j
     93.5293069        5.700000          391.31           16.69         0.03629           12.86    9.989+0.000j
     93.5293069        5.705000          385.31           16.64         0.03623           12.50    9.614+0.000j
     93.5293069        5.710000          379.41           16.59         0.03617           12.13    9.994+0.000j
     93.5293069        5.715000          373.63           16.55         0.03611           11.79    9.983+0.000j
     93.5293069        5.720000          367.95           16.52         0.03606           11.45   10.000+0.000j
     93.5293069        5.725000          362.39           16.49         0.03600           11.11    9.871+0.000j
     93.5293069        5.730000          356.93           16.48         0.03594           10.76    9.627+0.000j
     93.5293069        5.735000          351.59           16.47         0.03588           10.49    9.948+0.000j
     93.5293069        5.740000          346.35           16.47         0.03583           10.16    9.830+0.000j
     93.5293069        5.745000          341.23           16.48         0.03578            9.86    9.758+0.000j
     93.5293069        5.750000          336.22           16.50         0.03571            9.52    9.965+0.000j
     93.5293069        5.755000          331.32           16.52         0.03568            9.28    9.839+0.000j
     93.5293069        5.760000          326.54           16.55         0.03562            9.01    9.974+0.000j
     93.5293069        5.765000          321.87           16.60         0.03558            8.71    9.974+0.000j
     93.5293069        5.770000          317.32           16.65         0.03551            8.47    9.948+0.000j
     93.5293069        5.775000          312.88           16.72         0.03545            8.21    9.624+0.000j
     93.5293069        5.780000          308.55           16.80         0.03540            7.96    9.895+0.000j
     93.5293069        5.785000          304.34           16.86         0.03535            7.72    9.843+0.000j
     93.5293069        5.790000          300.25           16.97         0.03530            7.49    9.654+0.000j
     93.5293069        5.795000          296.27           17.08         0.03525            7.26    9.992+0.000j
     93.5293069        5.800000          292.42           17.19         0.03520            7.03    9.974+0.000j
     93.5293069        5.805000          288.68           17.33         0.03514            6.82    9.932+0.000j
     93.5293069        5.810000          285.05           17.47         0.03510            6.61    9.980+0.000j
     93.5293069        5.815000          281.55           17.63         0.03505            6.40    9.718+0.000j
     93.5293069        5.820000          278.16           17.80         0.03501            6.20    9.998+0.000j
     93.5293069        5.825000          274.90           17.98         0.03495            6.01    9.975+0.000j
     93.5293069        5.830000          271.75           18.17         0.03490            5.83    9.810+0.000j
     93.5293069        5.835000          268.73           18.39         0.03485            5.64    9.921+0.000j
     93.5293069        5.840000          265.82           18.63         0.03482            5.48    9.957+0.000j
     93.5293069        5.845000          263.04           18.86         0.03475            5.30    9.477+0.000j
     93.5293069        5.850000          260.37           19.11         0.03471            5.13    9.911+0.000j
     93.5293069        5.855000          257.83           19.39         0.03466            4.97    9.991+0.000j
     93.5293069        5.860000          255.42           19.69         0.03461            4.81    9.958+0.000j
     93.5293069        5.865000          253.12           19.99         0.03457            4.68    9.941+0.000j
     93.5293069        5.870000          250.95           20.33         0.03453            4.53    9.985+0.000j
     93.5293069        5.875000          248.90           20.68         0.03448            4.38    9.930+0.000j
     93.5293069        5.880000          246.97           21.05         0.03444            4.25    9.942+0.000j
     93.5293069        5.885000          245.17           21.45         0.03439            4.12    9.984+0.000j
     93.5293069        5.890000          243.50           21.87         0.03435            3.99    9.936+0.000j
     93.5293069        5.895000          241.95           22.30         0.03431            3.88    9.725+0.000j
     93.5293069        5.900000          240.53           22.77         0.03427            3.76    9.915+0.000j
     93.5293069        5.905000          239.23           23.26         0.03422            3.65    9.846+0.000j
     93.5293069        5.910000          238.06           23.79         0.03419            3.54    9.987+0.000j
     93.5293069        5.915000          237.02           24.33         0.03415            3.44    9.842+0.000j
     93.5293069        5.920000          236.10           24.91         0.03410            3.34    9.852+0.000j
     93.5293069        5.925000          235.32           25.52         0.03406            3.24    9.979+0.000j
     93.5293069        5.930000          234.66           26.16         0.03403            3.15    9.950+0.000j
     93.5293069        5.935000          234.13           26.82         0.03400            3.06    9.997+0.000j
     93.5293069        5.940000          233.73           27.55         0.03394            2.98    9.517+0.000j
     93.5293069        5.945000          233.47           28.29         0.03392            2.89    9.876+0.000j
     93.5293069        5.950000          233.33           29.08         0.03386            2.82    9.784+0.000j
     93.5293069        5.955000          233.33           29.92         0.03384            2.74    9.937+0.000j
     93.5293069        5.960000          233.46           30.80         0.03381            2.66    9.925+0.000j
     93.5293069        5.965000          233.72           31.72         0.03378            2.60    9.883+0.000j
     93.5293069        5.970000          234.12           32.68         0.03373            2.53    9.942+0.000j
     93.5293069        5.975000          234.65           33.70         0.03370            2.47    9.982+0.000j
     93.5293069        5.980000          235.33           34.79         0.03365            2.40    9.997+0.000j
     93.5293069        5.985000          236.13           35.90         0.03365            2.35    9.995+0.000j
     93.5293069        5.990000          237.08           37.09         0.03360            2.29    9.868+0.000j
     93.5293069        5.995000          238.16           38.35         0.03357            2.24    9.988+0.000j
     93.5293069        6.000000          239.39           39.66         0.03354            2.18    9.990+0.000j
     93.5293069        6.005000          240.76           41.05         0.03351            2.14    9.895+0.000j
     93.5293069        6.010000          242.27           42.52         0.03348            2.09    9.786+0.000j
     93.5293069        6.015000          243.92           44.04         0.03345            2.04    9.999+0.000j
     93.5293069        6.020000          245.72           45.66         0.03342            2.00    9.975+0.000j
     93.5293069        6.025000          247.67           47.39         0.03339            1.96    9.987+0.000j
     93.5293069        6.030000          249.77           49.18         0.03336            1.92    9.917+0.000j
     93.5293069        6.035000          252.01           51.08         0.03331            1.88    9.939+0.000j
     93.5293069        6.040000          254.41           53.09         0.03329            1.84    9.960+0.000j
     93.5293069        6.045000          256.96           55.20         0.03326            1.81    9.843+0.000j
     93.5293069        6.050000          259.67           57.42         0.03324            1.78    9.161+0.000j
     93.5293069        6.055000          262.53           59.80         0.03321            1.74    9.592+0.000j
     93.5293069        6.060000          265.56           62.28         0.03319            1.71    9.996+0.000j
     93.5293069        6.065000          268.74           64.92         0.03315            1.68    9.926+0.000j
     93.5293069        6.070000          272.09           67.70         0.03312            1.65    9.965+0.000j
     93.5293069        6.075000          275.60           70.66         0.03310            1.62    9.918+0.000j
     93.5293069        6.080000          279.27           73.78         0.03305            1.60    9.906+0.000j
     93.5293069        6.085000          283.12           77.09         0.03302            1.57    9.978+0.000j
     93.5293069        6.090000          287.13           80.57         0.03299            1.54    9.509+0.000j
     93.5293069        6.095000          291.31           84.30         0.03295            1.51    9.933+0.000j
     93.5293069        6.100000          295.67           88.26         0.03292            1.49    9.882+0.000j
     93.5293069        6.105000          300.20           92.40         0.03288            1.46    9.933+0.000j
     93.5293069        6.110000          304.90           96.85         0.03283            1.44    9.950+0.000j
     93.5293069        6.115000          309.78          101.53         0.03280            1.41    9.993+0.000j
     93.5293069        6.120000          314.83          106.50         0.03275            1.39    9.991+0.000j
     93.5293069        6.125000          320.05          111.75         0.03269            1.37    9.998+0.000j
     93.5293069        6.130000          325.45          117.30         0.03264            1.35    9.930+0.000j
     93.5293069        6.135000          331.01          123.17         0.03260            1.33    9.965+0.000j
     93.5293069        6.140000          336.73          129.35         0.03254            1.31    9.874+0.000j
     93.5293069        6.145000          342.62          135.80         0.03246            1.30    9.985+0.000j
     93.5293069        6.150000          348.65          142.57         0.03240            1.29    9.564+0.000j
     93.5293069        6.155000          354.83          149.66         0.03234            1.28    9.783+0.000j
     93.5293069        6.160000          361.16          156.96         0.03226            1.28    9.932+0.000j
     93.5293069        6.165000          367.61          164.52         0.03219            1.28   10.000+0.000j
     93.5293069        6.170000          374.18          172.35         0.03210            1.29    9.997+0.000j
     93.5293069        6.175000          380.86          180.34         0.03203            1.30    9.430+0.000j
     93.5293069        6.180000          387.65          188.50         0.03194            1.32    9.999+0.000j
     93.5293069        6.185000          394.53          196.74         0.03186            1.35    9.964+0.000j
     93.5293069        6.190000          401.48          205.14         0.03177            1.38    9.785+0.000j
     93.5293069        6.195000          408.51          213.54         0.03168            1.42    9.992+0.000j
     93.5303960        5.700000          404.03           17.19         0.03653           13.44    9.951+0.000j
     93.5303960        5.705000          397.96           17.13         0.03648           13.04    9.827+0.000j
     93.5303960        5.710000          392.00           17.09         0.03643           12.67    9.959+0.000j
     93.5303960        5.715000          386.14           17.05         0.03639           12.30    9.910+0.000j
     93.5303960        5.720000          380.40           17.02         0.03632           11.95    9.775+0.000j
     93.5303960        5.725000          374.77           17.00         0.03626           11.61    9.990+0.000j
     93.5303960        5.730000          369.25           16.99         0.03622           11.27    9.990+0.000j
     93.5303960        5.735000          363.84           16.98         0.03615           10.94    9.846+0.000j
     93.5303960        5.740000          358.54           16.99         0.03610           10.63    9.985+0.000j
     93.5303960        5.745000          353.35           17.00         0.03604           10.32    9.968+0.000j
     93.5303960        5.750000          348.28           17.02         0.03598           10.01    9.989+0.000j
     93.5303960        5.755000          343.32           17.04         0.03594            9.70    9.992+0.000j
     93.5303960        5.760000          338.47           17.09         0.03587            9.44    9.798+0.000j
     93.5303960        5.765000          333.74           17.14         0.03582            9.15    9.954+0.000j
     93.5303960        5.770000          329.13           17.20         0.03576            8.86    9.949+0.000j
     93.5303960        5.775000          324.62           17.27         0.03572            8.61    9.986+0.000j
     93.5303960        5.780000          320.24           17.34         0.03567            8.35    9.939+0.000j
     93.5303960        5.785000          315.97           17.43         0.03561            8.09    9.967+0.000j
     93.5303960        5.790000          311.82           17.54         0.03556            7.85    9.845+0.000j
     93.5303960        5.795000          307.78           17.65         0.03550            7.59    9.994+0.000j
     93.5303960        5.800000          303.87           17.76         0.03545            7.38    9.888+0.000j
     93.5303960        5.805000          300.07           17.91         0.03540            7.15    9.957+0.000j
     93.5303960        5.810000          296.39           18.06         0.03535            6.93    9.881+0.000j
     93.5303960        5.815000          292.83           18.22         0.03531            6.71    9.549+0.000j
     93.5303960        5.820000          289.38           18.40         0.03525            6.50    9.876+0.000j
     93.5303960        5.825000          286.06           18.58         0.03520            6.31    9.982+0.000j
     93.5303960        5.830000          282.86           18.79         0.03515            6.12    9.913+0.000j
     93.5303960        5.835000          279.78           19.01         0.03511            5.94    9.732+0.000j
     93.5303960        5.840000          276.82           19.24         0.03507            5.74    9.846+0.000j
     93.5303960        5.845000          273.99           19.49         0.03502            5.56    9.951+0.000j
     93.5303960        5.850000          271.27           19.76         0.03496            5.39    9.972+0.000j
     93.5303960        5.855000          268.68           20.05         0.03491            5.20    9.966+0.000j
     93.5303960        5.860000          266.21           20.35         0.03487            5.05    9.737+0.000j
     93.5303960        5.865000          263.86           20.68         0.03483            4.91    9.969+0.000j
     93.5303960        5.870000          261.64           21.01         0.03478            4.75    9.928+0.000j
     93.5303960        5.875000          259.54           21.38         0.03474            4.61    9.789+0.000j
     93.5303960        5.880000          257.57           21.76         0.03469            4.48    9.957+0.000j
     93.5303960        5.885000          255.72           22.16         0.03465            4.33    9.995+0.000j
     93.5303960        5.890000          254.00           22.60         0.03461            4.20    9.973+0.000j
     93.5303960        5.895000          252.40           23.06         0.03457            4.07    9.918+0.000j
     93.5303960        5.900000          250.93           23.53         0.03452            3.95    9.845+0.000j
     93.5303960        5.905000          249.59           24.03         0.03447            3.82    9.768+0.000j
     93.5303960        5.910000          248.37           24.57         0.03444            3.72    9.984+0.000j
     93.5303960        5.915000          247.28           25.14         0.03440            3.61    9.921+0.000j
     93.5303960        5.920000          246.33           25.73         0.03436            3.51    9.953+0.000j
     93.5303960        5.925000          245.50           26.35         0.03432            3.40    9.769+0.000j
     93.5303960        5.930000          244.80           27.01         0.03428            3.30    9.987+0.000j
     93.5303960        5.935000          244.23           27.70         0.03424            3.21    9.417+0.000j
     93.5303960        5.940000          243.79           28.43         0.03420            3.12    9.686+0.000j
     93.5303960        5.945000          243.48           29.20         0.03417            3.03    9.795+0.000j
     93.5303960        5.950000          243.30           30.02         0.03413            2.94    9.688+0.000j
     93.5303960        5.955000          243.26           30.86         0.03408            2.86    9.965+0.000j
     93.5303960        5.960000          243.35           31.76         0.03406            2.79    9.862+0.000j
     93.5303960        5.965000          243.58           32.70         0.03403            2.70    9.881+0.000j
     93.5303960        5.970000          243.94           33.68         0.03399            2.64    9.861+0.000j
     93.5303960        5.975000          244.44           34.74         0.03396            2.57    9.645+0.000j
     93.5303960        5.980000          245.07           35.83         0.03392            2.51    9.783+0.000j
     93.5303960        5.985000          245.84           36.99         0.03389            2.44    9.986+0.000j
     93.5303960        5.990000          246.75           38.20         0.03385            2.38    9.804+0.000j
     93.5303960        5.995000          247.80           39.46         0.03382            2.32    9.849+0.000j
     93.5303960        6.000000          249.00           40.83         0.03379            2.27    9.968+0.000j
     93.5303960        6.005000          250.33           42.25         0.03376            2.22    9.893+0.000j
     93.5303960        6.010000          251.81           43.71         0.03372            2.16    9.952+0.000j
     93.5303960        6.015000          253.43           45.31         0.03370            2.12    9.923+0.000j
     93.5303960        6.020000          255.20           46.97         0.03368            2.07    9.915+0.000j
     93.5303960        6.025000          257.11           48.71         0.03364            2.02    9.952+0.000j
     93.5303960        6.030000          259.18           50.55         0.03361            1.98    9.950+0.000j
     93.5303960        6.035000          261.39           52.49         0.03358            1.94    9.943+0.000j
     93.5303960        6.040000          263.76           54.52         0.03355            1.90    9.985+0.000j
