             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
     93.4400000        5.950000          549.83           96.52         0.02807           10.04           4.606           0.000           0.000           9.912           0.000           1.653          10.302           0.000           0.000           0.000          14.305           3.785           0.000           0.000           0.175           1.857          48.467
     93.4400000        5.955000          554.94           95.52         0.02800           10.27           2.282           0.000           0.000          10.334           0.000           1.654          10.302           0.000           0.000           0.000          14.324           3.801           0.000           0.000           0.172           1.907          51.613
     93.4400000        5.960000          560.11           94.46         0.02807           10.40           2.118           0.000           0.000          10.774           0.000           1.654          10.302           0.000           0.000           0.000          14.342           3.816           0.000           0.000           0.162           1.935          54.850
     93.4400000        5.965000          565.35           93.60         0.02807           10.49           3.882           0.000           0.000          11.225           0.000           1.653          10.302           0.000           0.000           0.000          14.363           3.828           0.000           0.000           0.159           1.954          58.103
     93.4400000        5.970000          570.66           92.03         0.02797           10.83           1.771           0.000           0.000          11.691           0.000           1.654          10.302           0.000           0.000           0.000          14.384           3.847           0.000           0.000           0.155           2.026          61.589
     93.4400000        5.975000          576.02           90.34         0.02807           10.94           3.058           0.000           0.000          12.184           0.000           1.653          10.302           0.000           0.000           0.000          14.404           3.862           0.000           0.000           0.144           2.051          65.175
     93.4400000        5.980000          581.44           88.61         0.02806           11.00           1.903           0.000           0.000          12.680           0.000           1.654          10.302           0.000           0.000           0.000          14.425           3.880           0.000           0.000           0.143           2.064          68.832
     93.4400000        5.985000          586.91           86.74         0.02806           11.31           9.314           0.000           0.000          13.206           0.000           1.653          10.302           0.000           0.000           0.000          14.447           3.893           0.000           0.000           0.133           2.130          72.567
     93.4400000        5.990000          592.42           84.58         0.02806           11.52           1.001           0.000           0.000          13.716           0.000           1.655          10.302           0.000           0.000           0.000          14.471           3.916           0.000           0.000           0.126           2.176          76.426
     93.4400000        5.995000          597.96           82.49         0.02805           11.69           5.501           0.000           0.000          14.269           0.000           1.653          10.302           0.000           0.000           0.000          14.491           3.929           0.000           0.000           0.122           2.212          80.321
     93.4400000        6.000000          603.54           80.06         0.02802           11.90           6.755           0.000           0.000          14.827           0.000           1.653          10.302           0.000           0.000           0.000          14.514           3.947           0.000           0.000           0.118           2.258          84.338
     93.4400000        6.005000          609.14           77.60         0.02799           12.07           1.031           0.000           0.000          15.376           0.000           1.655          10.302           0.000           0.000           0.000          14.536           3.969           0.000           0.000           0.116           2.293          88.405
     93.4400000        6.010000          614.75           75.17         0.02806           12.19           1.927           0.000           0.000          15.956           0.000           1.654          10.302           0.000           0.000           0.000          14.557           3.985           0.000           0.000           0.108           2.320          92.507
     93.4400000        6.015000          620.39           72.42         0.02806           12.34           6.214           0.000           0.000          16.559           0.000           1.653          10.302           0.000           0.000           0.000          14.580           4.000           0.000           0.000           0.104           2.352          96.709
     93.4400000        6.020000          626.04           69.61         0.02802           12.54           2.276           0.000           0.000          17.151           0.000           1.654          10.302           0.000           0.000           0.000          14.603           4.021           0.000           0.000           0.101           2.395         100.952
     93.4400000        6.025000          631.69           67.02         0.02806           12.65           2.599           0.000           0.000          17.757           0.000           1.654          10.302           0.000           0.000           0.000          14.624           4.037           0.000           0.000           0.096           2.419         105.183
     93.4400000        6.030000          637.34           64.16         0.02805           12.81           3.205           0.000           0.000          18.378           0.000           1.653          10.302           0.000           0.000           0.000          14.646           4.054           0.000           0.000           0.093           2.452         109.490
     93.4400000        6.035000          642.99           61.37         0.02806           12.94           3.261           0.000           0.000          19.004           0.000           1.653          10.302           0.000           0.000           0.000          14.668           4.070           0.000           0.000           0.089           2.481         113.807
     93.4400000        6.040000          648.63           58.74         0.02806           13.03           3.645           0.000           0.000          19.633           0.000           1.653          10.302           0.000           0.000           0.000          14.688           4.085           0.000           0.000           0.087           2.501         118.119
     93.4400000        6.045000          654.26           55.79         0.02806           13.17           2.725           0.000           0.000          20.275           0.000           1.653          10.302           0.000           0.000           0.000          14.710           4.103           0.000           0.000           0.084           2.530         122.504
     93.4400000        6.050000          659.88           53.01         0.02797           13.32           3.091           0.000           0.000          20.922           0.000           1.653          10.302           0.000           0.000           0.000          14.731           4.118           0.000           0.000           0.086           2.561         126.873
     93.4400000        6.055000          665.49           50.39         0.02799           13.42           6.678           0.000           0.000          21.577           0.000           1.653          10.302           0.000           0.000           0.000          14.751           4.130           0.000           0.000           0.083           2.583         131.235
     93.4400000        6.060000          671.06           47.67         0.02803           13.52           3.070           0.000           0.000          22.228           0.000           1.653          10.302           0.000           0.000           0.000          14.770           4.147           0.000           0.000           0.079           2.604         135.626
