             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7923267        4.816000           70.32           15.72         0.00000           96.30    5.636+0.000j
      4.7923267        4.828000           61.94           15.67         0.00000           81.06    1.128+0.000j
      4.7923267        4.840000           54.33           15.55         0.00000           66.70    6.906+0.000j
      4.7923267        4.852000           47.60           15.36         0.00000           53.44    1.366+0.000j
      4.7923267        4.864000           41.89           15.11             nan           41.58    1.271+0.000j
      4.7923267        4.876000           37.33           14.78         0.00000           31.31    9.549+0.000j
      4.7923267        4.888000           34.02           14.38         0.00000           22.79    1.116+0.000j
      4.7923267        4.900000           32.10           13.90         0.00000           16.16    2.319+0.000j
      4.7923267        4.912000           31.66           13.35         0.00000           11.48    6.121+0.000j
      4.7923267        4.924000           32.80           12.72         0.00000            8.72    1.328+0.000j
      4.7923267        4.936000           35.55           11.95         0.00045            7.80    9.653+0.000j
      4.7923267        4.948000           39.82           11.10         0.00071            8.22    9.956+0.000j
      4.7923267        4.960000           45.59           10.19         0.00093            9.65    9.996+0.000j
      4.7923267        4.972000           52.84            9.23         0.00115           11.78    9.993+0.000j
      4.7923267        4.984000           61.50            8.25         0.00136           14.35    9.994+0.000j
      4.7923267        4.996000           71.52            7.27         0.00157           17.06    9.989+0.000j
      4.7923267        5.008000           82.79            6.30         0.00179           19.73   10.000+0.000j
      4.7923267        5.020000           95.21            5.36         0.00201           22.20    9.999+0.000j
      4.7923267        5.032000          108.69            4.47         0.00223           24.36   10.000+0.000j
      4.7923267        5.044000          123.11            3.64         0.00245           26.16    9.997+0.000j
      4.7923267        5.056000          138.36            2.88         0.00267           27.62    9.997+0.000j
      4.7923267        5.068000          154.35            2.20         0.00289           28.70   10.000+0.000j
      4.7923267        5.080000          170.96            1.61         0.00312           29.48    9.998+0.000j
      4.7923267        5.092000          188.11            1.10         0.00334           29.90    9.998+0.000j
      4.7923267        5.104000          205.71            0.69         0.00357           30.09   10.000+0.000j
      4.7923267        5.116000          223.68            0.37         0.00379           30.05   10.000+0.000j
      4.7923267        5.128000          241.95            0.15         0.00401           29.85    9.999+0.000j
      4.7923267        5.140000          260.45            0.03         0.00424           29.47   10.000+0.000j
      4.7923267        5.152000          279.12            0.00         0.00446           28.94   10.000+0.000j
      4.7923267        5.164000          297.90            0.07         0.00467           28.33   10.000+0.000j
      4.7923267        5.176000          316.75            0.22         0.00489           27.65   10.000+0.000j
      4.7923267        5.188000          335.61            0.46         0.00511           26.89   10.000+0.000j
      4.7933168        4.000000          398.36           24.27         0.00000           78.60    4.734+0.000j
      4.7933168        4.012000          396.19           22.43             nan           80.29    1.002+0.000j
      4.7933168        4.024000          394.07           20.68             nan           82.13    1.222+0.000j
      4.7933168        4.036000          392.00           18.99         0.00000           84.00    5.217+0.000j
      4.7933168        4.048000          389.99           17.38             nan           85.98    3.198+0.000j
      4.7933168        4.060000          388.04           15.84         0.00000           88.04    4.914+0.000j
      4.7933168        4.072000          386.13           14.38         0.00000           90.23    1.013+0.000j
      4.7933168        4.084000          384.27           13.00         0.00000           92.51    2.045+0.000j
      4.7933168        4.096000          382.46           11.68         0.00000           94.89    2.165+0.000j
      4.7933168        4.108000          380.70           10.44         0.00000           97.38    1.123+0.000j
      4.7933168        4.120000          378.97            9.27         0.00000          100.07    1.809+0.000j
      4.7933168        4.132000          377.29            8.18         0.00000          102.81    1.078+0.000j
      4.7933168        4.144000          375.64            7.16             nan          105.71    1.473+0.000j
      4.7933168        4.156000          374.03            6.21             nan          108.75    2.333+0.000j
      4.7933168        4.168000          372.45            5.33             nan          111.94    9.880+0.000j
      4.7933168        4.180000          370.89            4.52         0.00000          115.29    2.173+0.000j
      4.7933168        4.192000          369.36            3.78         0.00000          118.83    1.251+0.000j
      4.7933168        4.204000          367.84            3.11         0.00000          122.49    9.584+0.000j
      4.7933168        4.216000          366.34            2.51         0.00000          126.39    2.383+0.000j
      4.7933168        4.228000          364.85            1.97             nan          130.44    5.122+0.000j
      4.7933168        4.240000          363.36            1.51         0.00000          134.70    5.881+0.000j
      4.7933168        4.252000          361.87            1.10         0.00000          139.07    9.764+0.000j
      4.7933168        4.264000          360.37            0.77         0.00000          143.85    1.052+0.000j
      4.7933168        4.276000          358.85            0.49         0.00000          148.77    6.202+0.000j
      4.7933168        4.288000          357.31            0.28         0.00000          153.86    9.775+0.000j
      4.7933168        4.300000          355.74            0.13             nan          159.24    1.021+0.000j
      4.7933168        4.312000          354.12            0.04         0.00000          164.83    4.523+0.000j
      4.7933168        4.324000          352.46            0.00             nan          170.67    1.372+0.000j
      4.7933168        4.336000          350.73            0.02             nan          176.76    7.547+0.000j
      4.7933168        4.348000          348.94            0.11         0.00000          183.24    6.175+0.000j
      4.7933168        4.360000          347.07            0.25         0.00000          189.83    1.390+0.000j
      4.7933168        4.372000          345.10            0.44         0.00000          196.71    1.046+0.000j
      4.7933168        4.384000          343.03            0.69             nan          203.79    2.141+0.000j
      4.7933168        4.396000          340.84            0.99         0.00000          211.09    1.829+0.000j
      4.7933168        4.408000          338.51            1.34         0.00000          218.55    1.320+0.000j
      4.7933168        4.420000          336.02            1.73         0.00000          226.17    5.462+0.000j
      4.7933168        4.432000          333.35            2.16         0.00000          233.95    2.717+0.000j
      4.7933168        4.444000          330.49            2.63             nan          241.83    9.133+0.000j
      4.7933168        4.456000          327.42            3.13         0.00000          249.63    3.171+0.000j
      4.7933168        4.468000          324.11            3.66         0.00000          257.49    5.640+0.000j
      4.7933168        4.480000          320.55            4.22         0.00000          265.21    4.588+0.000j
      4.7933168        4.492000          316.71            4.80             nan          272.87    8.932+0.000j
      4.7933168        4.504000          312.56            5.40         0.00000          280.22    7.268+0.000j
      4.7933168        4.516000          308.10            6.02             nan          287.19    4.341+0.000j
      4.7933168        4.528000          303.29            6.64         0.00000          293.80    2.613+0.000j
      4.7933168        4.540000          298.12            7.27             nan          299.90    8.128+0.000j
      4.7933168        4.552000          292.56            7.91         0.00000          305.27    1.281+0.000j
      4.7933168        4.564000          286.61            8.55         0.00000          309.92    5.473+0.000j
      4.7933168        4.576000          280.23            9.18             nan          313.70    1.026+0.000j
      4.7933168        4.588000          273.43            9.81         0.00000          316.48    1.199+0.000j
      4.7933168        4.600000          266.19           10.43             nan          318.15    1.043+0.000j
      4.7933168        4.612000          258.51           11.04         0.00000          318.64    4.190+0.000j
      4.7933168        4.624000          250.38           11.63         0.00000          317.77    2.248+0.000j
      4.7933168        4.636000          241.80           12.21         0.00000          315.51    5.652+0.000j
      4.7933168        4.648000          232.79           12.76             nan          311.85    9.036+0.000j
      4.7933168        4.660000          223.37           13.29         0.00000          306.64    2.622+0.000j
      4.7933168        4.672000          213.54           13.80             nan          299.85    1.023+0.000j
      4.7933168        4.684000          203.34           14.28         0.00000          291.51    1.170+0.000j
      4.7933168        4.696000          192.81           14.73         0.00000          281.62    1.976+0.000j
      4.7933168        4.708000          181.99           15.15         0.00000          270.18    1.097+0.000j
      4.7933168        4.720000          170.93           15.54             nan          257.32    7.424+0.000j
      4.7933168        4.732000          159.68           15.89         0.00000          243.13    3.080+0.000j
      4.7933168        4.744000          148.33           16.20         0.00000          227.70    2.353+0.000j
      4.7933168        4.756000          136.94           16.47         0.00000          211.19    1.830+0.000j
      4.7933168        4.768000          125.59           16.70         0.00000          193.87    2.587+0.000j
      4.7933168        4.780000          114.39           16.89         0.00000          175.86    3.404+0.000j
      4.7933168        4.792000          103.44           17.02         0.00000          157.47    2.020+0.000j
      4.7933168        4.804000           92.83           17.11             nan          138.96    9.783+0.000j
      4.7933168        4.816000           82.70           17.14         0.00000          120.59    1.010+0.000j
      4.7933168        4.828000           73.16           17.10         0.00000          102.75    1.414+0.000j
      4.7933168        4.840000           64.34           17.01         0.00000           85.66    1.971+0.000j
      4.7933168        4.852000           56.37           16.85             nan           69.67    1.406+0.000j
      4.7933168        4.864000           49.39           16.62         0.00000           55.06    1.111+0.000j
      4.7933168        4.876000           43.53           16.31         0.00000           42.12    1.413+0.000j
      4.7933168        4.888000           38.92           15.92         0.00000           31.07    1.218+0.000j
      4.7933168        4.900000           35.70           15.45         0.00000           22.09    1.563+0.000j
      4.7933168        4.912000           33.99           14.90         0.00000           15.30    1.084+0.000j
      4.7933168        4.924000           33.88           14.27         0.00000           10.70    1.492+0.000j
      4.7933168        4.936000           35.49           13.54         0.00002            8.28    5.675+0.000j
      4.7933168        4.948000           38.79           12.65         0.00052            7.81    9.099+0.000j
      4.7933168        4.960000           43.69           11.68         0.00078            8.69    9.357+0.000j
      4.7933168        4.972000           50.17           10.66         0.00101           10.57    9.993+0.000j
      4.7933168        4.984000           58.18            9.60         0.00123           13.09    9.993+0.000j
      4.7933168        4.996000           67.64            8.52         0.00144           15.92   10.000+0.000j
      4.7933168        5.008000           78.47            7.44         0.00166           18.79   10.000+0.000j
      4.7933168        5.020000           90.56            6.40         0.00189           21.51    9.997+0.000j
      4.7933168        5.032000          103.78            5.39         0.00211           23.92    9.992+0.000j
      4.7933168        5.044000          118.03            4.45         0.00234           25.99   10.000+0.000j
      4.7933168        5.056000          133.18            3.58         0.00256           27.63   10.000+0.000j
      4.7933168        5.068000          149.12            2.79         0.00279           28.87    9.980+0.000j
      4.7933168        5.080000          165.74            2.10         0.00302           29.74    9.999+0.000j
      4.7933168        5.092000          182.93            1.50         0.00325           30.29    9.998+0.000j
      4.7933168        5.104000          200.61            1.00         0.00348           30.58    9.999+0.000j
      4.7933168        5.116000          218.68            0.59         0.00370           30.52    9.998+0.000j
      4.7933168        5.128000          237.08            0.30         0.00393           30.34   10.000+0.000j
      4.7933168        5.140000          255.72            0.10         0.00416           29.97   10.000+0.000j
      4.7933168        5.152000          274.54            0.01         0.00438           29.49   10.000+0.000j
      4.7933168        5.164000          293.49            0.02         0.00460           28.85   10.000+0.000j
      4.7933168        5.176000          312.51            0.12         0.00482           28.12   10.000+0.000j
      4.7933168        5.188000          331.55            0.31         0.00504           27.36   10.000+0.000j
      4.7943069        4.000000          408.87           23.64         0.00000           80.67    3.744+0.000j
      4.7943069        4.012000          406.83           21.81         0.00000           82.50    3.897+0.000j
      4.7943069        4.024000          404.86           20.07             nan           84.43    8.680+0.000j
      4.7943069        4.036000          402.94           18.39         0.00000           86.44    6.914+0.000j
      4.7943069        4.048000          401.09           16.80             nan           88.55    1.016+0.000j
      4.7943069        4.060000          399.30           15.28         0.00000           90.76    4.781+0.000j
      4.7943069        4.072000          397.56           13.83             nan           93.05    6.959+0.000j
      4.7943069        4.084000          395.87           12.46         0.00000           95.53    9.950+0.000j
      4.7943069        4.096000          394.24           11.16         0.00000           98.21    1.801+0.000j
      4.7943069        4.108000          392.66            9.94         0.00000          100.77    2.654+0.000j
      4.7943069        4.120000          391.13            8.79         0.00000          103.56    1.383+0.000j
      4.7943069        4.132000          389.65            7.72             nan          106.62    5.683+0.000j
      4.7943069        4.144000          388.20            6.72             nan          109.71    3.070+0.000j
      4.7943069        4.156000          386.80            5.79         0.00000          113.03    1.439+0.000j
      4.7943069        4.168000          385.44            4.93         0.00000          116.48    9.986+0.000j
      4.7943069        4.180000          384.11            4.15         0.00000          120.15    9.428+0.000j
      4.7943069        4.192000          382.82            3.44             nan          123.95    1.015+0.000j
      4.7943069        4.204000          381.55            2.79             nan          127.88    9.173+0.000j
      4.7943069        4.216000          380.30            2.22         0.00000          132.21    2.071+0.000j
      4.7943069        4.228000          379.06            1.71             nan          136.71    1.349+0.000j
      4.7943069        4.240000          377.84            1.27             nan          141.35    1.613+0.000j
      4.7943069        4.252000          376.63            0.90         0.00000          146.29    3.348+0.000j
      4.7943069        4.264000          375.42            0.60         0.00000          151.44    1.224+0.000j
      4.7943069        4.276000          374.19            0.36             nan          156.89    5.145+0.000j
      4.7943069        4.288000          372.96            0.18             nan          162.59    1.854+0.000j
      4.7943069        4.300000          371.69            0.06         0.00000          168.57    9.998+0.000j
      4.7943069        4.312000          370.40            0.01         0.00000          174.89    3.042+0.000j
      4.7943069        4.324000          369.06            0.01         0.00000          181.43    2.052+0.000j
      4.7943069        4.336000          367.68            0.08         0.00000          188.39    6.684+0.000j
      4.7943069        4.348000          366.24            0.20         0.00000          195.63    1.564+0.000j
      4.7943069        4.360000          364.72            0.39             nan          203.17    3.216+0.000j
      4.7943069        4.372000          363.12            0.63         0.00000          211.02    9.972+0.000j
      4.7943069        4.384000          361.41            0.92         0.00000          219.15    1.560+0.000j
      4.7943069        4.396000          359.59            1.27         0.00000          227.55    1.323+0.000j
      4.7943069        4.408000          357.64            1.66         0.00000          236.21    1.354+0.000j
      4.7943069        4.420000          355.52            2.10         0.00000          245.03    2.656+0.000j
      4.7943069        4.432000          353.24            2.58         0.00000          254.13    3.506+0.000j
      4.7943069        4.444000          350.75            3.09         0.00000          263.34    1.135+0.000j
      4.7943069        4.456000          348.05            3.64         0.00000          272.68    2.375+0.000j
      4.7943069        4.468000          345.11            4.22         0.00000          281.99    2.290+0.000j
      4.7943069        4.480000          341.90            4.82         0.00000          291.26    8.331+0.000j
      4.7943069        4.492000          338.40            5.44             nan          300.48    2.828+0.000j
      4.7943069        4.504000          334.59            6.08         0.00000          309.62    3.372+0.000j
      4.7943069        4.516000          330.44            6.74         0.00000          318.07    1.372+0.000j
      4.7943069        4.528000          325.92            7.41         0.00000          326.36    2.189+0.000j
      4.7943069        4.540000          321.01            8.08             nan          334.05    8.705+0.000j
      4.7943069        4.552000          315.69            8.75         0.00000          341.08    3.126+0.000j
      4.7943069        4.564000          309.93            9.43         0.00000          347.32    1.035+0.000j
      4.7943069        4.576000          303.73           10.10         0.00000          352.57    2.403+0.000j
      4.7943069        4.588000          297.05           10.76         0.00000          356.75    1.121+0.000j
      4.7943069        4.600000          289.89           11.41         0.00000          359.78    4.876+0.000j
      4.7943069        4.612000          282.23           12.04         0.00000          361.43    9.560+0.000j
      4.7943069        4.624000          274.07           12.66         0.00000          361.65    2.167+0.000j
      4.7943069        4.636000          265.42           13.27         0.00000          360.29    1.180+0.000j
      4.7943069        4.648000          256.27           13.84             nan          357.30    1.440+0.000j
      4.7943069        4.660000          246.64           14.40         0.00000          352.59    1.190+0.000j
      4.7943069        4.672000          236.54           14.93         0.00000          346.07    4.351+0.000j
      4.7943069        4.684000          226.00           15.44             nan          337.73    2.380+0.000j
      4.7943069        4.696000          215.05           15.91         0.00000          327.59    1.986+0.000j
      4.7943069        4.708000          203.75           16.35         0.00000          315.70    5.228+0.000j
      4.7943069        4.720000          192.12           16.76         0.00000          302.11    3.831+0.000j
      4.7943069        4.732000          180.24           17.13             nan          286.86    1.682+0.000j
      4.7943069        4.744000          168.17           17.47         0.00000          270.15    1.223+0.000j
      4.7943069        4.756000          155.99           17.76         0.00000          252.12    1.005+0.000j
      4.7943069        4.768000          143.78           18.02         0.00000          232.94    1.551+0.000j
      4.7943069        4.780000          131.64           18.22         0.00000          212.93    1.018+0.000j
      4.7943069        4.792000          119.68           18.39             nan          192.16    7.283+0.000j
      4.7943069        4.804000          108.00           18.50         0.00000          171.13    3.178+0.000j
      4.7943069        4.816000           96.73           18.55         0.00000          150.06    3.353+0.000j
      4.7943069        4.828000           85.98           18.56         0.00000          129.24    1.285+0.000j
      4.7943069        4.840000           75.91           18.49         0.00000          109.19    3.655+0.000j
      4.7943069        4.852000           66.64           18.36         0.00000           90.08    1.834+0.000j
      4.7943069        4.864000           58.33           18.15             nan           72.38    1.599+0.000j
      4.7943069        4.876000           51.11           17.87         0.00000           56.35    6.418+0.000j
      4.7943069        4.888000           45.12           17.51         0.00000           42.32    3.065+0.000j
      4.7943069        4.900000           40.52           17.06             nan           30.53    1.024+0.000j
      4.7943069        4.912000           37.43           16.52         0.00000           21.15    2.268+0.000j
      4.7943069        4.924000           35.99           15.88         0.00000           14.27    1.624+0.000j
      4.7943069        4.936000           36.30           15.16         0.00000            9.91    1.122+0.000j
      4.7943069        4.948000           38.45           14.32         0.00025            7.97    5.403+0.000j
      4.7943069        4.960000           42.36           13.30         0.00060            7.99    8.785+0.000j
      4.7943069        4.972000           47.96           12.22         0.00085            9.40    9.948+0.000j
      4.7943069        4.984000           55.22           11.08         0.00108           11.75    9.891+0.000j
      4.7943069        4.996000           64.05            9.90         0.00131           14.63    9.999+0.000j
      4.7943069        5.008000           74.36            8.72         0.00154           17.70    9.999+0.000j
      4.7943069        5.020000           86.05            7.55         0.00176           20.68    9.999+0.000j
      4.7943069        5.032000           98.97            6.43         0.00199           23.37   10.000+0.000j
      4.7943069        5.044000          113.01            5.37         0.00222           25.70    9.996+0.000j
      4.7943069        5.056000          128.03            4.38         0.00245           27.58   10.000+0.000j
      4.7943069        5.068000          143.90            3.48         0.00269           29.05    9.993+0.000j
      4.7943069        5.080000          160.51            2.67         0.00292           30.04    9.998+0.000j
      4.7943069        5.092000          177.74            1.97         0.00315           30.70    9.979+0.000j
      4.7943069        5.104000          195.49            1.37         0.00338           31.03   10.000+0.000j
      4.7943069        5.116000          213.66            0.88         0.00362           31.05   10.000+0.000j
      4.7943069        5.128000          232.18            0.50         0.00385           30.87   10.000+0.000j
      4.7943069        5.140000          250.96            0.22         0.00408           30.52   10.000+0.000j
      4.7943069        5.152000          269.94            0.06         0.00430           30.00   10.000+0.000j
      4.7943069        5.164000          289.06            0.00         0.00453           29.38    9.999+0.000j
      4.7943069        5.176000          308.25            0.04         0.00475           28.65   10.000+0.000j
      4.7943069        5.188000          327.47            0.18         0.00497           27.84   10.000+0.000j
      4.7952970        4.000000          419.51           23.01             nan           82.79    9.997+0.000j
      4.7952970        4.012000          417.62           21.20             nan           84.74    1.310+0.000j
      4.7952970        4.024000          415.80           19.47         0.00000           86.85    1.987+0.000j
      4.7952970        4.036000          414.04           17.81         0.00000           88.89    9.992+0.000j
      4.7952970        4.048000          412.35           16.22             nan           91.15    1.359+0.000j
      4.7952970        4.060000          410.73           14.72             nan           93.51    1.901+0.000j
      4.7952970        4.072000          409.16           13.29             nan           95.98    3.254+0.000j
      4.7952970        4.084000          407.66           11.94             nan           98.64    2.947+0.000j
      4.7952970        4.096000          406.22           10.66         0.00000          101.32    1.077+0.000j
      4.7952970        4.108000          404.83            9.45         0.00000          104.23    8.049+0.000j
      4.7952970        4.120000          403.50            8.33         0.00000          107.27    1.604+0.000j
      4.7952970        4.132000          402.23            7.27             nan          110.49    1.105+0.000j
      4.7952970        4.144000          401.00            6.29             nan          113.86    1.357+0.000j
      4.7952970        4.156000          399.83            5.39         0.00000          117.37    5.456+0.000j
      4.7952970        4.168000          398.70            4.55         0.00000          121.14    5.768+0.000j
      4.7952970        4.180000          397.61            3.79             nan          125.09    1.913+0.000j
      4.7952970        4.192000          396.56            3.11         0.00000          129.26    1.050+0.000j
      4.7952970        4.204000          395.55            2.49             nan          133.66    1.135+0.000j
      4.7952970        4.216000          394.57            1.94         0.00000          138.27    5.064+0.000j
      4.7952970        4.228000          393.61            1.47             nan          143.14    8.908+0.000j
      4.7952970        4.240000          392.68            1.06         0.00000          148.29    2.026+0.000j
      4.7952970        4.252000          391.76            0.72         0.00000          153.74    1.085+0.000j
      4.7952970        4.264000          390.85            0.45         0.00000          159.46    9.981+0.000j
      4.7952970        4.276000          389.95            0.24             nan          165.46    2.764+0.000j
      4.7952970        4.288000          389.04            0.10         0.00000          171.75    3.547+0.000j
      4.7952970        4.300000          388.11            0.02         0.00000          178.40    2.256+0.000j
      4.7952970        4.312000          387.16            0.00         0.00000          185.47    3.476+0.000j
      4.7952970        4.324000          386.18            0.05         0.00000          192.91    4.806+0.000j
      4.7952970        4.336000          385.17            0.16         0.00000          200.76    1.003+0.000j
      4.7952970        4.348000          384.11            0.33         0.00000          208.91    1.107+0.000j
      4.7952970        4.360000          382.98            0.56             nan          217.46    2.229+0.000j
      4.7952970        4.372000          381.77            0.85         0.00000          226.40    3.421+0.000j
      4.7952970        4.384000          380.47            1.19         0.00000          235.59    1.756+0.000j
      4.7952970        4.396000          379.06            1.58         0.00000          245.32    6.999+0.000j
      4.7952970        4.408000          377.52            2.02         0.00000          255.25    1.149+0.000j
      4.7952970        4.420000          375.82            2.51         0.00000          265.52    6.151+0.000j
      4.7952970        4.432000          373.96            3.03             nan          276.07    1.016+0.000j
      4.7952970        4.444000          371.89            3.59             nan          286.84    1.008+0.000j
      4.7952970        4.456000          369.61            4.19         0.00000          297.74    1.862+0.000j
      4.7952970        4.468000          367.08            4.81         0.00000          308.95    3.166+0.000j
      4.7952970        4.480000          364.28            5.46             nan          319.86    1.001+0.000j
      4.7952970        4.492000          361.17            6.12         0.00000          330.86    1.006+0.000j
      4.7952970        4.504000          357.74            6.81         0.00000          341.71    1.019+0.000j
      4.7952970        4.516000          353.95            7.50         0.00000          352.26    4.353+0.000j
      4.7952970        4.528000          349.77            8.21         0.00000          362.41    1.248+0.000j
      4.7952970        4.540000          345.18            8.92         0.00000          372.01    1.000+0.000j
      4.7952970        4.552000          340.14            9.63         0.00000          380.88    1.173+0.000j
      4.7952970        4.564000          334.64           10.33         0.00000          388.95    9.850+0.000j
      4.7952970        4.576000          328.65           11.04         0.00000          395.94    9.998+0.000j
      4.7952970        4.588000          322.14           11.73         0.00000          401.81    6.712+0.000j
      4.7952970        4.600000          315.10           12.41         0.00000          406.37    2.852+0.000j
      4.7952970        4.612000          307.52           13.07         0.00000          409.44    5.661+0.000j
      4.7952970        4.624000          299.38           13.71         0.00000          410.91    2.935+0.000j
      4.7952970        4.636000          290.68           14.34         0.00000          410.63    1.202+0.000j
      4.7952970        4.648000          281.42           14.94         0.00000          408.52    1.866+0.000j
      4.7952970        4.660000          271.62           15.52         0.00000          404.43    9.769+0.000j
      4.7952970        4.672000          261.28           16.07         0.00000          398.33    1.029+0.000j
      4.7952970        4.684000          250.42           16.60         0.00000          390.17    3.951+0.000j
      4.7952970        4.696000          239.09           17.09         0.00000          379.93    9.147+0.000j
      4.7952970        4.708000          227.31           17.55         0.00000          367.63    1.190+0.000j
      4.7952970        4.720000          215.14           17.98         0.00000          353.35    1.850+0.000j
      4.7952970        4.732000          202.63           18.38         0.00000          337.11    1.917+0.000j
      4.7952970        4.744000          189.85           18.73             nan          319.12    2.507+0.000j
      4.7952970        4.756000          176.88           19.05         0.00000          299.51    1.472+0.000j
      4.7952970        4.768000          163.81           19.33         0.00000          278.47    1.625+0.000j
      4.7952970        4.780000          150.72           19.56         0.00000          256.24    1.177+0.000j
      4.7952970        4.792000          137.73           19.75         0.00000          233.07    2.853+0.000j
      4.7952970        4.804000          124.95           19.89             nan          209.33    1.187+0.000j
      4.7952970        4.816000          112.51           19.97             nan          185.32    1.581+0.000j
      4.7952970        4.828000          100.53           20.00             nan          161.42    9.717+0.000j
      4.7952970        4.840000           89.16           19.97         0.00000          138.02    1.557+0.000j
      4.7952970        4.852000           78.55           19.87         0.00000          115.50    1.004+0.000j
      4.7952970        4.864000           68.83           19.70         0.00000           94.27    1.109+0.000j
      4.7952970        4.876000           60.18           19.45         0.00000           74.74    1.014+0.000j
      4.7952970        4.888000           52.74           19.12         0.00000           57.25    1.199+0.000j
      4.7952970        4.900000           46.67           18.70         0.00000           42.12    1.029+0.000j
      4.7952970        4.912000           42.12           18.18         0.00000           29.64    6.578+0.000j
      4.7952970        4.924000           39.23           17.56         0.00000           19.96    1.040+0.000j
      4.7952970        4.936000           38.13           16.85             nan           13.14    1.002+0.000j
      4.7952970        4.948000           38.93           16.03         0.00000            9.14    1.294+0.000j
      4.7952970        4.960000           41.70           15.05         0.00037            7.80    6.265+0.000j
      4.7952970        4.972000           46.30           13.91         0.00068            8.42    9.790+0.000j
      4.7952970        4.984000           52.69           12.70         0.00093           10.39    9.968+0.000j
      4.7952970        4.996000           60.78           11.43         0.00117           13.21    9.995+0.000j
      4.7952970        5.008000           70.50           10.13         0.00140           16.43    9.995+0.000j
      4.7952970        5.020000           81.71            8.85         0.00163           19.67    9.997+0.000j
      4.7952970        5.032000           94.27            7.60         0.00187           22.70    9.999+0.000j
      4.7952970        5.044000          108.05            6.40         0.00210           25.29    9.999+0.000j
      4.7952970        5.056000          122.91            5.28         0.00234           27.43   10.000+0.000j
      4.7952970        5.068000          138.69            4.26         0.00258           29.10    9.996+0.000j
      4.7952970        5.080000          155.27            3.33         0.00282           30.34    9.999+0.000j
      4.7952970        5.092000          172.53            2.52         0.00305           31.08   10.000+0.000j
      4.7952970        5.104000          190.34            1.81         0.00329           31.50    9.999+0.000j
      4.7952970        5.116000          208.61            1.23         0.00353           31.58   10.000+0.000j
      4.7952970        5.128000          227.25            0.75         0.00376           31.43   10.000+0.000j
      4.7952970        5.140000          246.18            0.39         0.00399           31.07    9.999+0.000j
      4.7952970        5.152000          265.31            0.15         0.00423           30.55   10.000+0.000j
      4.7952970        5.164000          284.60            0.02         0.00445           29.92    9.998+0.000j
      4.7952970        5.176000          303.97            0.01         0.00468           29.18   10.000+0.000j
      4.7952970        5.188000          323.37            0.09         0.00490           28.35   10.000+0.000j
      4.7962871        4.000000          431.00           22.81         0.00000          114.77    1.003+0.000j
      4.7962871        4.012000          429.16           20.97             nan          114.77    1.670+0.000j
      4.7962871        4.024000          427.40           19.21             nan          114.77    9.404+0.000j
      4.7962871        4.036000          425.72           17.53         0.00000          114.77    1.185+0.000j
      4.7962871        4.048000          424.11           15.92             nan          114.77    1.032+0.000j
      4.7962871        4.060000          422.58           14.39         0.00000          114.77    9.915+0.000j
      4.7962871        4.072000          421.13           12.94             nan          114.77    9.998+0.000j
      4.7962871        4.084000          419.76           11.57             nan          114.77    2.263+0.000j
      4.7962871        4.096000          418.46           10.27             nan          114.77    2.654+0.000j
      4.7962871        4.108000          417.24            9.05             nan          114.77    1.054+0.000j
      4.7962871        4.120000          416.09            7.91         0.00000          114.77    2.046+0.000j
      4.7962871        4.132000          415.03            6.84         0.00000          114.77    9.799+0.000j
      4.7962871        4.144000          414.03            5.88         0.00000          118.14    1.552+0.000j
      4.7962871        4.156000          413.09            5.00             nan          121.89    9.640+0.000j
      4.7962871        4.168000          412.21            4.19             nan          125.98    1.000+0.000j
      4.7962871        4.180000          411.38            3.46         0.00000          130.26    4.415+0.000j
      4.7962871        4.192000          410.59            2.79             nan          134.78    2.958+0.000j
      4.7962871        4.204000          409.85            2.21             nan          139.56    1.005+0.000j
      4.7962871        4.216000          409.16            1.69         0.00000          144.67    1.190+0.000j
      4.7962871        4.228000          408.50            1.24             nan          149.97    2.871+0.000j
      4.7962871        4.240000          407.87            0.87             nan          155.57    2.014+0.000j
      4.7962871        4.252000          407.27            0.56             nan          161.55    1.830+0.000j
      4.7962871        4.264000          406.68            0.32         0.00000          167.78    1.324+0.000j
      4.7962871        4.276000          406.12            0.15         0.00000          174.46    1.022+0.000j
      4.7962871        4.288000          405.55            0.04         0.00000          181.48    2.159+0.000j
      4.7962871        4.300000          404.99            0.00             nan          188.89    1.690+0.000j
      4.7962871        4.312000          404.42            0.02         0.00000          196.74    1.207+0.000j
      4.7962871        4.324000          403.83            0.11             nan          205.10    6.363+0.000j
      4.7962871        4.336000          403.22            0.27         0.00000          213.85    4.884+0.000j
      4.7962871        4.348000          402.56            0.48         0.00000          223.07    1.198+0.000j
      4.7962871        4.360000          401.86            0.76         0.00000          232.73    2.733+0.000j
      4.7962871        4.372000          401.09            1.10         0.00000          242.86    1.963+0.000j
      4.7962871        4.384000          400.23            1.49         0.00000          253.32    4.211+0.000j
      4.7962871        4.396000          399.26            1.93             nan          264.41    9.976+0.000j
      4.7962871        4.408000          398.18            2.41         0.00000          275.86    9.815+0.000j
      4.7962871        4.420000          396.94            2.95         0.00000          287.75    4.933+0.000j
      4.7962871        4.432000          395.54            3.52         0.00000          299.91    1.146+0.000j
      4.7962871        4.444000          393.95            4.13         0.00000          312.42    3.154+0.000j
      4.7962871        4.456000          392.13            4.77         0.00000          325.20    3.693+0.000j
