             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
     93.5131683        6.056000          197.69           36.34         0.00648            8.29           2.366           0.000           0.000           2.775           0.000           1.653          10.302           0.000           0.000           0.000          31.837           0.000           0.000           0.000
     93.5131683        6.062000          201.47           36.84         0.00648            8.26           9.970           0.000           0.000           3.080           0.000           1.653          10.302           0.000           0.000           0.000          31.161           0.000           0.000           0.000
     93.5131683        6.068000          206.22           40.40         0.00648            8.35           9.431           0.000           0.000           3.494           0.000           1.653          10.302           0.000           0.000           0.000          31.178           0.000           0.000           0.000
     93.5131683        6.074000          211.15           42.77         0.00648            8.38           9.970           0.000           0.000           3.907           0.000           1.653          10.302           0.000           0.000           0.000          31.110           0.000           0.000           0.000
     93.5131683        6.080000          216.43           45.22         0.00648            8.40           9.836           0.000           0.000           4.354           0.000           1.653          10.302           0.000           0.000           0.000          31.113           0.000           0.000           0.000
     93.5131683        6.086000          221.96           47.87         0.00648            8.41           9.999           0.000           0.000           4.841           0.000           1.653          10.302           0.000           0.000           0.000          31.088           0.000           0.000           0.000
     93.5131683        6.092000          228.51           50.73         0.00648            8.45           2.385           0.000           0.000           5.370           0.000           1.653          10.302           0.000           0.000           0.000          31.773           0.000           0.000           0.000
     93.5131683        6.098000          233.99           53.84         0.00648            8.48           9.936           0.000           0.000           5.945           0.000           1.653          10.302           0.000           0.000           0.000          31.076           0.000           0.000           0.000
     93.5131683        6.104000          240.95           57.14         0.00648            8.49           4.763           0.000           0.000           6.568           0.000           1.653          10.302           0.000           0.000           0.000          31.537           0.000           0.000           0.000
     93.5131683        6.110000          247.29           61.01         0.00648            8.53           9.979           0.000           0.000           7.250           0.000           1.653          10.302           0.000           0.000           0.000          31.052           0.000           0.000           0.000
     93.5131683        6.116000          254.46           64.89         0.00648            8.55           9.982           0.000           0.000           7.980           0.000           1.653          10.302           0.000           0.000           0.000          31.036           0.000           0.000           0.000
     93.5131683        6.122000          261.99           69.58         0.00648            8.58          10.000           0.000           0.000           8.782           0.000           1.653          10.302           0.000           0.000           0.000          31.022           0.000           0.000           0.000
     93.5131683        6.128000          269.97           74.37         0.00648            8.54           9.275           0.000           0.000           9.641           0.000           1.653          10.302           0.000           0.000           0.000          31.078           0.000           0.000           0.000
     93.5131683        6.134000          278.19           79.62         0.00648            8.66           9.987           0.000           0.000          10.563           0.000           1.653          10.302           0.000           0.000           0.000          30.996           0.000           0.000           0.000
     93.5131683        6.140000          287.07           85.74         0.00649            8.73           8.080           0.000           0.000          11.569           0.000           1.653          10.302           0.000           0.000           0.000          31.174           0.000           0.000           0.000
     93.5131683        6.146000          296.09           91.85         0.00649            8.67           8.854           0.000           0.000          12.635           0.000           1.653          10.302           0.000           0.000           0.000          31.078           0.000           0.000           0.000
     93.5131683        6.152000          305.49           99.92         0.00649            8.85          10.000           0.000           0.000          13.821           0.000           1.653          10.302           0.000           0.000           0.000          30.926           0.000           0.000           0.000
     93.5131683        6.158000          315.63          108.79         0.00649            8.96           7.795           0.000           0.000          15.096           0.000           1.653          10.302           0.000           0.000           0.000          31.103           0.000           0.000           0.000
     93.5131683        6.164000          325.74          118.03         0.00649            9.05           9.983           0.000           0.000          16.445           0.000           1.653          10.302           0.000           0.000           0.000          30.857           0.000           0.000           0.000
     93.5131683        6.170000          336.49          128.89         0.00649            9.25           9.592           0.000           0.000          17.910           0.000           1.653          10.302           0.000           0.000           0.000          30.848           0.000           0.000           0.000
     93.5131683        6.176000          347.82          140.41         0.00649            9.47           6.608           0.000           0.000          19.461           0.000           1.653          10.302           0.000           0.000           0.000          31.078           0.000           0.000           0.000
     93.5131683        6.182000          358.86          153.59         0.00649            9.65           9.998           0.000           0.000          21.135           0.000           1.653          10.302           0.000           0.000           0.000          30.692           0.000           0.000           0.000
     93.5131683        6.188000          370.46          167.29         0.00649            9.92          10.000           0.000           0.000          22.891           0.000           1.653          10.302           0.000           0.000           0.000          30.612           0.000           0.000           0.000
     93.5131683        6.194000          382.25          181.00         0.00648           10.25           9.999           0.000           0.000          24.706           0.000           1.653          10.302           0.000           0.000           0.000          30.540           0.000           0.000           0.000
     93.5141584        5.600000          409.96           13.30         0.00647           11.97           8.557           0.000           0.000           1.939           0.000           1.653          10.302           0.000           0.000           0.000          34.326           0.000           0.000           0.000
     93.5141584        5.606000          401.35           12.94         0.00647           11.51           9.972           0.000           0.000           1.910           0.000           1.653          10.302           0.000           0.000           0.000          34.160           0.000           0.000           0.000
     93.5141584        5.612000          393.02           12.80         0.00647           11.39          10.000           0.000           0.000           1.871           0.000           1.653          10.302           0.000           0.000           0.000          34.117           0.000           0.000           0.000
     93.5141584        5.618000          385.22           12.63         0.00647           11.18           6.085           0.000           0.000           1.833           0.000           1.653          10.302           0.000           0.000           0.000          34.484           0.000           0.000           0.000
     93.5141584        5.624000          376.77           12.40         0.00647           10.89           9.955           0.000           0.000           1.797           0.000           1.653          10.302           0.000           0.000           0.000          34.070           0.000           0.000           0.000
     93.5141584        5.630000          369.39           12.22         0.00647           10.76           4.323           0.000           0.000           1.759           0.000           1.653          10.302           0.000           0.000           0.000          34.588           0.000           0.000           0.000
     93.5141584        5.636000          361.04           12.00         0.00647           10.51          10.000           0.000           0.000           1.722           0.000           1.653          10.302           0.000           0.000           0.000          34.012           0.000           0.000           0.000
     93.5141584        5.642000          353.38           11.86         0.00647           10.74          10.000           0.000           0.000           1.681           0.000           1.653          10.302           0.000           0.000           0.000          33.980           0.000           0.000           0.000
     93.5141584        5.648000          346.66           11.72         0.00647           10.13           1.812           0.000           0.000           1.641           0.000           1.653          10.302           0.000           0.000           0.000          34.763           0.000           0.000           0.000
     93.5141584        5.654000          339.10           11.53         0.00647            9.97           3.478           0.000           0.000           1.603           0.000           1.653          10.302           0.000           0.000           0.000          34.557           0.000           0.000           0.000
     93.5141584        5.660000          331.91           11.43         0.00647            9.83           2.878           0.000           0.000           1.560           0.000           1.653          10.302           0.000           0.000           0.000          34.570           0.000           0.000           0.000
     93.5141584        5.666000          324.11           11.22         0.00647            9.62           9.999           0.000           0.000           1.523           0.000           1.653          10.302           0.000           0.000           0.000          33.879           0.000           0.000           0.000
     93.5141584        5.672000          317.60           10.97         0.00647            9.98           5.402           0.000           0.000           1.484           0.000           1.653          10.302           0.000           0.000           0.000          34.311           0.000           0.000           0.000
     93.5141584        5.678000          310.33           10.76         0.00647            9.39           9.971           0.000           0.000           1.447           0.000           1.653          10.302           0.000           0.000           0.000          33.857           0.000           0.000           0.000
     93.5141584        5.684000          304.54           10.85         0.00647            9.34           1.158           0.000           0.000           1.397           0.000           1.653          10.302           0.000           0.000           0.000          34.711           0.000           0.000           0.000
     93.5141584        5.690000          297.36           10.72         0.00647            9.03           7.349           0.000           0.000           1.355           0.000           1.653          10.302           0.000           0.000           0.000          34.049           0.000           0.000           0.000
     93.5141584        5.696000          290.87           10.60         0.00647            8.95           8.274           0.000           0.000           1.313           0.000           1.653          10.302           0.000           0.000           0.000          33.931           0.000           0.000           0.000
     93.5141584        5.702000          284.95           10.49         0.00647            8.82           4.628           0.000           0.000           1.270           0.000           1.653          10.302           0.000           0.000           0.000          34.238           0.000           0.000           0.000
     93.5141584        5.708000          278.36           10.38         0.00647            8.68           9.726           0.000           0.000           1.227           0.000           1.653          10.302           0.000           0.000           0.000          33.741           0.000           0.000           0.000
     93.5141584        5.714000          272.38           10.34         0.00647            8.52           9.843           0.000           0.000           1.182           0.000           1.653          10.302           0.000           0.000           0.000          33.690           0.000           0.000           0.000
     93.5141584        5.720000          267.13           10.04         0.00647            8.41           4.098           0.000           0.000           1.146           0.000           1.653          10.302           0.000           0.000           0.000          34.240           0.000           0.000           0.000
     93.5141584        5.726000          260.96           10.21         0.00647            8.23           9.400           0.000           0.000           1.093           0.000           1.653          10.302           0.000           0.000           0.000          33.664           0.000           0.000           0.000
     93.5141584        5.732000          255.37           10.02         0.00647            8.22           9.990           0.000           0.000           1.053           0.000           1.653          10.302           0.000           0.000           0.000          33.608           0.000           0.000           0.000
     93.5141584        5.738000          249.05           10.25         0.00648            8.03           9.641           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.592           0.000           0.000           0.000
     93.5141584        5.744000          244.31            9.86         0.00648            8.14           5.093           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.039           0.000           0.000           0.000
     93.5141584        5.750000          238.81            9.83         0.00648            7.98           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.544           0.000           0.000           0.000
     93.5141584        5.756000          234.68            9.84         0.00648            7.90           2.358           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.246           0.000           0.000           0.000
     93.5141584        5.762000          230.02            9.87         0.00648            7.83           1.924           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.269           0.000           0.000           0.000
     93.5141584        5.768000          225.04            9.83         0.00648            7.76           6.378           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.826           0.000           0.000           0.000
     93.5141584        5.774000          220.64            9.84         0.00648            7.71           6.394           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.799           0.000           0.000           0.000
     93.5141584        5.780000          216.06            9.77         0.00648            7.67           9.740           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.442           0.000           0.000           0.000
     93.5141584        5.786000          211.96            9.89         0.00648            7.62           9.849           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.411           0.000           0.000           0.000
     93.5141584        5.792000          208.91            9.92         0.00648            7.59           1.209           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.265           0.000           0.000           0.000
     93.5141584        5.798000          205.08            9.91         0.00648            7.49           1.513           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.191           0.000           0.000           0.000
     93.5141584        5.804000          200.99           10.03         0.00648            7.51           6.268           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.698           0.000           0.000           0.000
     93.5141584        5.810000          197.17           10.25         0.00648            7.46           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.287           0.000           0.000           0.000
     93.5141584        5.816000          193.87           10.17         0.00648            7.44           9.996           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.285           0.000           0.000           0.000
     93.5141584        5.822000          190.95           10.24         0.00648            7.45           7.893           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.485           0.000           0.000           0.000
     93.5141584        5.828000          188.46           10.42         0.00648            7.41           2.598           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.934           0.000           0.000           0.000
     93.5141584        5.834000          184.96           10.60         0.00648            7.40           9.777           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.238           0.000           0.000           0.000
     93.5141584        5.840000          182.30           10.66         0.00648            7.39           9.912           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.209           0.000           0.000           0.000
     93.5141584        5.846000          179.80           10.81         0.00648            7.38           9.992           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.177           0.000           0.000           0.000
     93.5141584        5.852000          177.55           11.13         0.00648            7.38           9.302           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.220           0.000           0.000           0.000
     93.5141584        5.858000          175.31           11.03         0.00648            7.38          10.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.159           0.000           0.000           0.000
     93.5141584        5.864000          173.59           11.40         0.00648            7.38           7.157           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.400           0.000           0.000           0.000
     93.5141584        5.870000          172.17           11.69         0.00648            7.39           2.659           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.785           0.000           0.000           0.000
     93.5141584        5.876000          169.84           11.95         0.00648            7.40           9.661           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.105           0.000           0.000           0.000
     93.5141584        5.882000          168.31           12.05         0.00648            7.41          10.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.056           0.000           0.000           0.000
     93.5141584        5.888000          167.41           12.51         0.00648            7.41           5.406           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.468           0.000           0.000           0.000
     93.5141584        5.894000          165.90           12.86         0.00648            7.45           9.057           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.107           0.000           0.000           0.000
     93.5141584        5.900000          165.66           13.17         0.00648            7.46           1.400           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.843           0.000           0.000           0.000
     93.5141584        5.906000          163.97           13.48         0.00648            7.48           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.977           0.000           0.000           0.000
     93.5141584        5.912000          163.31           13.91         0.00648            7.50           9.995           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.954           0.000           0.000           0.000
     93.5141584        5.918000          162.85           14.65         0.00648            7.52           9.836           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.929           0.000           0.000           0.000
     93.5141584        5.924000          162.50           14.83         0.00648            7.55           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.913           0.000           0.000           0.000
     93.5141584        5.930000          162.36           15.25         0.00648            7.57           9.965           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.900           0.000           0.000           0.000
     93.5141584        5.936000          162.73           15.91         0.00648            7.64           6.555           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.222           0.000           0.000           0.000
     93.5141584        5.942000          162.95           16.51         0.00648            7.63           6.331           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.216           0.000           0.000           0.000
     93.5141584        5.948000          163.66           17.06         0.00648            7.66           2.587           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.538           0.000           0.000           0.000
     93.5141584        5.954000          163.52           17.75         0.00648            7.68           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.834           0.000           0.000           0.000
     93.5141584        5.960000          164.58           18.43         0.00648            7.72           6.640           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.136           0.000           0.000           0.000
     93.5141584        5.966000          165.77           19.19         0.00648            7.74           3.355           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.407           0.000           0.000           0.000
     93.5141584        5.972000          166.24           19.91         0.00648            7.79           9.996           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.769           0.000           0.000           0.000
     93.5141584        5.978000          167.70           20.75         0.00648            7.81           8.146           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.945           0.000           0.000           0.000
     93.5141584        5.984000          169.22           21.72         0.00648            7.85           7.475           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.990           0.000           0.000           0.000
     93.5141584        5.990000          171.02           22.70         0.00648            7.87           5.752           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.123           0.000           0.000           0.000
     93.5141584        5.996000          172.44           23.09         0.00648            7.96           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.722           0.000           0.000           0.000
     93.5141584        6.002000          174.55           24.76         0.00648            7.94           9.021           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.795           0.000           0.000           0.000
     93.5141584        6.008000          176.80           26.04         0.00648            7.95           8.652           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.809           0.000           0.000           0.000
     93.5141584        6.014000          179.74           24.46         0.00648            8.01           4.809           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.253           0.000           0.000           0.000
     93.5141584        6.020000          183.07           28.12         0.00648            8.01           8.186           0.000           0.000           1.218           0.000           1.653          10.302           0.000           0.000           0.000          32.838           0.000           0.000           0.000
     93.5141584        6.026000          186.02           29.49         0.00648            8.09           8.557           0.000           0.000           1.408           0.000           1.653          10.302           0.000           0.000           0.000          32.790           0.000           0.000           0.000
     93.5141584        6.032000          189.09           31.15         0.00648            8.17           9.998           0.000           0.000           1.623           0.000           1.653          10.302           0.000           0.000           0.000          32.620           0.000           0.000           0.000
     93.5141584        6.038000          192.54           31.96         0.00648            8.14           9.957           0.000           0.000           1.840           0.000           1.653          10.302           0.000           0.000           0.000          32.636           0.000           0.000           0.000
     93.5141584        6.044000          196.73           34.64         0.00648            8.22           4.598           0.000           0.000           2.120           0.000           1.653          10.302           0.000           0.000           0.000          33.095           0.000           0.000           0.000
     93.5141584        6.050000          201.04           35.99         0.00648            8.21           1.107           0.000           0.000           2.393           0.000           1.653          10.302           0.000           0.000           0.000          33.487           0.000           0.000           0.000
     93.5141584        6.056000          204.94           37.91         0.00648            8.22           3.247           0.000           0.000           2.703           0.000           1.653          10.302           0.000           0.000           0.000          33.204           0.000           0.000           0.000
     93.5141584        6.062000          208.74           39.90         0.00648            8.27           9.946           0.000           0.000           3.041           0.000           1.653          10.302           0.000           0.000           0.000          32.574           0.000           0.000           0.000
     93.5141584        6.068000          213.43           42.25         0.00648            8.30           9.988           0.000           0.000           3.417           0.000           1.653          10.302           0.000           0.000           0.000          32.556           0.000           0.000           0.000
     93.5141584        6.074000          218.62           44.76         0.00648            8.33           7.722           0.000           0.000           3.828           0.000           1.653          10.302           0.000           0.000           0.000          32.765           0.000           0.000           0.000
     93.5141584        6.080000          223.63           47.17         0.00648            8.35           9.974           0.000           0.000           4.267           0.000           1.653          10.302           0.000           0.000           0.000          32.535           0.000           0.000           0.000
     93.5141584        6.086000          229.21           49.49         0.00648            8.43           9.544           0.000           0.000           4.737           0.000           1.653          10.302           0.000           0.000           0.000          32.584           0.000           0.000           0.000
     93.5141584        6.092000          235.73           53.09         0.00648            8.23           2.183           0.000           0.000           5.285           0.000           1.653          10.302           0.000           0.000           0.000          33.253           0.000           0.000           0.000
     93.5141584        6.098000          241.15           56.01         0.00648            8.42           9.849           0.000           0.000           5.845           0.000           1.653          10.302           0.000           0.000           0.000          32.520           0.000           0.000           0.000
     93.5141584        6.104000          247.99           59.47         0.00648            8.47           5.934           0.000           0.000           6.466           0.000           1.653          10.302           0.000           0.000           0.000          32.884           0.000           0.000           0.000
     93.5141584        6.110000          255.25           63.26         0.00648            8.58           1.333           0.000           0.000           7.137           0.000           1.653          10.302           0.000           0.000           0.000          33.342           0.000           0.000           0.000
     93.5141584        6.116000          261.54           67.46         0.00648            8.52           9.996           0.000           0.000           7.872           0.000           1.653          10.302           0.000           0.000           0.000          32.467           0.000           0.000           0.000
     93.5141584        6.122000          269.04           71.80         0.00648            8.65           9.996           0.000           0.000           8.656           0.000           1.653          10.302           0.000           0.000           0.000          32.451           0.000           0.000           0.000
     93.5141584        6.128000          277.75           77.34         0.00648            8.60           1.454           0.000           0.000           9.532           0.000           1.653          10.302           0.000           0.000           0.000          33.269           0.000           0.000           0.000
     93.5141584        6.134000          285.17           82.81         0.00648            8.60           9.999           0.000           0.000          10.459           0.000           1.653          10.302           0.000           0.000           0.000          32.415           0.000           0.000           0.000
     93.5141584        6.140000          294.25           88.84         0.00649            8.70           5.404           0.000           0.000          11.457           0.000           1.653          10.302           0.000           0.000           0.000          32.838           0.000           0.000           0.000
     93.5141584        6.146000          303.26           95.96         0.00649            8.77           5.936           0.000           0.000          12.550           0.000           1.653          10.302           0.000           0.000           0.000          32.763           0.000           0.000           0.000
     93.5141584        6.152000          312.33          103.47         0.00649            8.84           9.903           0.000           0.000          13.715           0.000           1.653          10.302           0.000           0.000           0.000          32.361           0.000           0.000           0.000
     93.5141584        6.158000          322.18          112.13         0.00649            8.97           9.915           0.000           0.000          14.981           0.000           1.653          10.302           0.000           0.000           0.000          32.326           0.000           0.000           0.000
     93.5141584        6.164000          332.41          122.05         0.00649            9.10           9.957           0.000           0.000          16.352           0.000           1.653          10.302           0.000           0.000           0.000          32.283           0.000           0.000           0.000
     93.5141584        6.170000          343.73          132.53         0.00648            9.28           2.363           0.000           0.000          17.807           0.000           1.653          10.302           0.000           0.000           0.000          32.938           0.000           0.000           0.000
     93.5141584        6.176000          354.27          143.83         0.00649            9.11           6.829           0.000           0.000          19.358           0.000           1.653          10.302           0.000           0.000           0.000          32.503           0.000           0.000           0.000
     93.5141584        6.182000          365.18          158.40         0.00649            9.68          10.000           0.000           0.000          21.090           0.000           1.653          10.302           0.000           0.000           0.000          32.070           0.000           0.000           0.000
     93.5141584        6.188000          376.63          170.42         0.00649            9.90           9.999           0.000           0.000          22.789           0.000           1.653          10.302           0.000           0.000           0.000          32.022           0.000           0.000           0.000
     93.5141584        6.194000          388.28          183.56         0.00649           10.22           9.974           0.000           0.000          24.590           0.000           1.653          10.302           0.000           0.000           0.000          31.958           0.000           0.000           0.000
     93.5151485        5.600000          422.20           13.81         0.00647           12.22           7.677           0.000           0.000           1.971           0.000           1.653          10.302           0.000           0.000           0.000          35.940           0.000           0.000           0.000
     93.5151485        5.606000          413.78           13.48         0.00647           11.91           6.378           0.000           0.000           1.939           0.000           1.653          10.302           0.000           0.000           0.000          36.039           0.000           0.000           0.000
     93.5151485        5.612000          405.31           13.27         0.00647           11.80           6.987           0.000           0.000           1.903           0.000           1.653          10.302           0.000           0.000           0.000          35.944           0.000           0.000           0.000
     93.5151485        5.618000          397.55           13.05         0.00647           11.41           1.808           0.000           0.000           1.867           0.000           1.653          10.302           0.000           0.000           0.000          36.439           0.000           0.000           0.000
     93.5151485        5.624000          388.56           12.93         0.00647           10.91           9.999           0.000           0.000           1.828           0.000           1.653          10.302           0.000           0.000           0.000          35.574           0.000           0.000           0.000
     93.5151485        5.630000          380.88           12.66         0.00647           10.95           6.854           0.000           0.000           1.792           0.000           1.653          10.302           0.000           0.000           0.000          35.879           0.000           0.000           0.000
     93.5151485        5.636000          372.67           12.47         0.00647           10.73           9.986           0.000           0.000           1.754           0.000           1.653          10.302           0.000           0.000           0.000          35.521           0.000           0.000           0.000
     93.5151485        5.642000          364.92           12.31         0.00647           10.54           9.995           0.000           0.000           1.715           0.000           1.653          10.302           0.000           0.000           0.000          35.491           0.000           0.000           0.000
     93.5151485        5.648000          357.70           11.99         0.00647           10.40           6.379           0.000           0.000           1.681           0.000           1.653          10.302           0.000           0.000           0.000          35.864           0.000           0.000           0.000
     93.5151485        5.654000          349.90           11.97         0.00647           10.14           9.534           0.000           0.000           1.636           0.000           1.653          10.302           0.000           0.000           0.000          35.491           0.000           0.000           0.000
     93.5151485        5.660000          342.88           11.72         0.00647            9.97           6.535           0.000           0.000           1.599           0.000           1.653          10.302           0.000           0.000           0.000          35.777           0.000           0.000           0.000
     93.5151485        5.666000          335.38           11.68         0.00647            9.81           9.534           0.000           0.000           1.554           0.000           1.653          10.302           0.000           0.000           0.000          35.432           0.000           0.000           0.000
     93.5151485        5.672000          328.58           11.52         0.00647            9.85           7.071           0.000           0.000           1.513           0.000           1.653          10.302           0.000           0.000           0.000          35.665           0.000           0.000           0.000
     93.5151485        5.678000          321.37           11.30         0.00647            9.47           9.981           0.000           0.000           1.475           0.000           1.653          10.302           0.000           0.000           0.000          35.352           0.000           0.000           0.000
     93.5151485        5.684000          314.61           11.27         0.00647            9.31           9.907           0.000           0.000           1.430           0.000           1.653          10.302           0.000           0.000           0.000          35.312           0.000           0.000           0.000
     93.5151485        5.690000          307.98           11.23         0.00647            9.16           9.993           0.000           0.000           1.384           0.000           1.653          10.302           0.000           0.000           0.000          35.271           0.000           0.000           0.000
     93.5151485        5.696000          301.50           11.10         0.00647            9.00           9.982           0.000           0.000           1.342           0.000           1.653          10.302           0.000           0.000           0.000          35.256           0.000           0.000           0.000
