             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
     93.5121782        6.104000          231.07           53.75         0.02813            2.43           3.241           0.000           0.000           6.708           0.000           1.653          10.302           0.000           0.000           0.000          30.951           0.000           0.000           0.000
     93.5121782        6.110000          237.91           57.18         0.02813            2.43           1.284           0.000           0.000           7.380           0.000           1.655          10.302           0.000           0.000           0.000          30.943           0.000           0.000           0.000
     93.5121782        6.116000          245.11           60.95         0.02813            2.46           1.062           0.000           0.000           8.111           0.000           1.655          10.302           0.000           0.000           0.000          30.932           0.000           0.000           0.000
     93.5121782        6.122000          252.67           65.13         0.02813            2.46           1.137           0.000           0.000           8.907           0.000           1.655          10.302           0.000           0.000           0.000          30.922           0.000           0.000           0.000
     93.5121782        6.128000          260.62           69.81         0.02813            2.45           1.182           0.000           0.000           9.769           0.000           1.655          10.302           0.000           0.000           0.000          30.909           0.000           0.000           0.000
     93.5121782        6.134000          268.96           74.10         0.02813            2.48           2.391           0.000           0.000          10.675           0.000           1.654          10.302           0.000           0.000           0.000          30.907           0.000           0.000           0.000
     93.5121782        6.140000          277.71           80.04         0.02813            2.48           6.898           0.000           0.000          11.691           0.000           1.653          10.302           0.000           0.000           0.000          30.906           0.000           0.000           0.000
     93.5121782        6.146000          286.87           86.83         0.02813            2.51           9.021           0.000           0.000          12.788           0.000           1.653          10.302           0.000           0.000           0.000          30.855           0.000           0.000           0.000
     93.5121782        6.152000          296.44           93.98         0.02813            2.55           1.000           0.000           0.000          13.929           0.000           1.655          10.302           0.000           0.000           0.000          30.841           0.000           0.000           0.000
     93.5121782        6.158000          306.47          102.28         0.02813            2.59           1.672           0.000           0.000          15.191           0.000           1.654          10.302           0.000           0.000           0.000          30.812           0.000           0.000           0.000
     93.5121782        6.164000          316.93          111.75         0.02813            2.64           4.170           0.000           0.000          16.555           0.000           1.653          10.302           0.000           0.000           0.000          30.774           0.000           0.000           0.000
     93.5121782        6.170000          327.77          122.51         0.02813            2.60           1.169           0.000           0.000          18.008           0.000           1.655          10.302           0.000           0.000           0.000          30.729           0.000           0.000           0.000
     93.5121782        6.176000          339.00          134.35         0.02812            2.78           1.131           0.000           0.000          19.562           0.000           1.655          10.302           0.000           0.000           0.000          30.669           0.000           0.000           0.000
     93.5121782        6.182000          350.56          147.68         0.02812            2.95           1.000           0.000           0.000          21.228           0.000           1.655          10.302           0.000           0.000           0.000          30.607           0.000           0.000           0.000
     93.5121782        6.188000          362.38          161.62         0.02812            3.09           1.527           0.000           0.000          22.982           0.000           1.654          10.302           0.000           0.000           0.000          30.536           0.000           0.000           0.000
     93.5121782        6.194000          374.40          176.33         0.02809            3.25           1.049           0.000           0.000          24.817           0.000           1.655          10.302           0.000           0.000           0.000          30.451           0.000           0.000           0.000
     93.5131683        5.600000          393.67           12.61         0.02820            9.80           3.784           0.000           0.000           1.884           0.000           1.653          10.302           0.000           0.000           0.000          34.070           0.000           0.000           0.000
     93.5131683        5.606000          385.34           12.39         0.02820            9.36           7.946           0.000           0.000           1.845           0.000           1.653          10.302           0.000           0.000           0.000          34.040           0.000           0.000           0.000
     93.5131683        5.612000          377.14           12.19         0.02820            8.99           1.922           0.000           0.000           1.817           0.000           1.654          10.302           0.000           0.000           0.000          34.014           0.000           0.000           0.000
     93.5131683        5.618000          369.06           11.81         0.02820            9.04           9.538           0.000           0.000           1.779           0.000           1.653          10.302           0.000           0.000           0.000          33.995           0.000           0.000           0.000
     93.5131683        5.624000          361.11           11.77         0.02819            8.57           8.875           0.000           0.000           1.736           0.000           1.653          10.302           0.000           0.000           0.000          33.958           0.000           0.000           0.000
     93.5131683        5.630000          353.30           11.59         0.02818            8.23           7.100           0.000           0.000           1.700           0.000           1.653          10.302           0.000           0.000           0.000          33.930           0.000           0.000           0.000
     93.5131683        5.636000          345.62           11.39         0.02819            8.00           7.720           0.000           0.000           1.662           0.000           1.653          10.302           0.000           0.000           0.000          33.904           0.000           0.000           0.000
     93.5131683        5.642000          338.07           11.22         0.02819            7.73           5.200           0.000           0.000           1.626           0.000           1.653          10.302           0.000           0.000           0.000          33.877           0.000           0.000           0.000
     93.5131683        5.648000          330.67           11.05         0.02819            7.53           2.063           0.000           0.000           1.591           0.000           1.654          10.302           0.000           0.000           0.000          33.852           0.000           0.000           0.000
     93.5131683        5.654000          323.39           10.89         0.02819            7.22           3.539           0.000           0.000           1.549           0.000           1.653          10.302           0.000           0.000           0.000          33.823           0.000           0.000           0.000
     93.5131683        5.660000          316.25           10.67         0.02819            6.91           9.236           0.000           0.000           1.508           0.000           1.653          10.302           0.000           0.000           0.000          33.804           0.000           0.000           0.000
     93.5131683        5.666000          309.26           10.58         0.02819            6.67           3.425           0.000           0.000           1.470           0.000           1.653          10.302           0.000           0.000           0.000          33.771           0.000           0.000           0.000
     93.5131683        5.672000          302.41           10.46         0.02818            6.32           2.117           0.000           0.000           1.431           0.000           1.654          10.302           0.000           0.000           0.000          33.738           0.000           0.000           0.000
     93.5131683        5.678000          295.69           10.30         0.02818            6.31           1.811           0.000           0.000           1.392           0.000           1.654          10.302           0.000           0.000           0.000          33.719           0.000           0.000           0.000
     93.5131683        5.684000          289.11           10.16         0.02818            6.13           1.050           0.000           0.000           1.353           0.000           1.655          10.302           0.000           0.000           0.000          33.694           0.000           0.000           0.000
     93.5131683        5.690000          282.68           10.05         0.02818            5.87           1.337           0.000           0.000           1.310           0.000           1.655          10.302           0.000           0.000           0.000          33.669           0.000           0.000           0.000
     93.5131683        5.696000          276.38            9.94         0.02818            5.68           9.758           0.000           0.000           1.258           0.000           1.653          10.302           0.000           0.000           0.000          33.643           0.000           0.000           0.000
     93.5131683        5.702000          270.23            9.84         0.02818            5.49           9.643           0.000           0.000           1.216           0.000           1.653          10.302           0.000           0.000           0.000          33.617           0.000           0.000           0.000
     93.5131683        5.708000          264.24            9.82         0.02818            5.30           3.790           0.000           0.000           1.174           0.000           1.653          10.302           0.000           0.000           0.000          33.581           0.000           0.000           0.000
     93.5131683        5.714000          258.39            9.63         0.02818            5.08           1.001           0.000           0.000           1.141           0.000           1.655          10.302           0.000           0.000           0.000          33.570           0.000           0.000           0.000
     93.5131683        5.720000          252.67            9.57         0.02818            4.99           9.332           0.000           0.000           1.087           0.000           1.653          10.302           0.000           0.000           0.000          33.543           0.000           0.000           0.000
     93.5131683        5.726000          247.11            9.50         0.02818            4.79           1.046           0.000           0.000           1.053           0.000           1.655          10.302           0.000           0.000           0.000          33.518           0.000           0.000           0.000
     93.5131683        5.732000          240.70            9.51         0.02817            4.61           6.734           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.495           0.000           0.000           0.000
     93.5131683        5.738000          235.47            9.27         0.02817            4.48           1.704           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          33.476           0.000           0.000           0.000
     93.5131683        5.744000          230.40            9.22         0.02817            4.35           5.129           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.452           0.000           0.000           0.000
     93.5131683        5.750000          225.49            9.18         0.02817            4.20           1.429           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          33.428           0.000           0.000           0.000
     93.5131683        5.756000          220.72            9.14         0.02816            4.07           1.086           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.406           0.000           0.000           0.000
     93.5131683        5.762000          216.11            9.15         0.02817            3.94           1.000           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.381           0.000           0.000           0.000
     93.5131683        5.768000          211.65            9.13         0.02817            3.81           4.623           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.357           0.000           0.000           0.000
     93.5131683        5.774000          207.34            9.13         0.02817            3.64           1.077           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.330           0.000           0.000           0.000
     93.5131683        5.780000          203.20            9.10         0.02817            4.20           3.636           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.308           0.000           0.000           0.000
     93.5131683        5.786000          199.19            9.22         0.02816            3.51           2.280           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          33.280           0.000           0.000           0.000
     93.5131683        5.792000          195.35            9.21         0.02816            3.40           1.384           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          33.264           0.000           0.000           0.000
     93.5131683        5.798000          191.67            9.27         0.02816            3.30           9.527           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.240           0.000           0.000           0.000
     93.5131683        5.804000          188.14            9.29         0.02816            3.22           9.581           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.220           0.000           0.000           0.000
     93.5131683        5.810000          184.77            9.36         0.02816            3.14           1.153           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.198           0.000           0.000           0.000
     93.5131683        5.816000          181.56            9.45         0.02816            3.06           1.273           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.175           0.000           0.000           0.000
     93.5131683        5.822000          178.51            9.53         0.02816            2.99           1.164           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.154           0.000           0.000           0.000
     93.5131683        5.828000          175.62            9.63         0.02816            2.92           1.116           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.132           0.000           0.000           0.000
     93.5131683        5.834000          172.89            9.75         0.02816            2.84           2.783           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.111           0.000           0.000           0.000
     93.5131683        5.840000          170.32            9.88         0.02816            2.80           1.000           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.089           0.000           0.000           0.000
     93.5131683        5.846000          167.91           10.01         0.02816            2.75           9.145           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.067           0.000           0.000           0.000
     93.5131683        5.852000          165.66           10.20         0.02815            2.68           4.388           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.045           0.000           0.000           0.000
     93.5131683        5.858000          163.58           10.38         0.02815            2.65           3.186           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          33.025           0.000           0.000           0.000
     93.5131683        5.864000          161.66           10.53         0.02815            2.62           1.035           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          33.006           0.000           0.000           0.000
     93.5131683        5.870000          159.90           10.79         0.02815            2.57           1.355           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.984           0.000           0.000           0.000
     93.5131683        5.876000          158.31           11.03         0.02815            2.52           3.329           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.963           0.000           0.000           0.000
     93.5131683        5.882000          156.88           11.28         0.02815            2.48           1.197           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.943           0.000           0.000           0.000
     93.5131683        5.888000          155.62           11.56         0.02815            2.45           1.227           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.919           0.000           0.000           0.000
     93.5131683        5.894000          154.53           12.01         0.02815            2.43           5.272           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.886           0.000           0.000           0.000
     93.5131683        5.900000          153.60           12.17         0.02815            2.40           1.367           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.886           0.000           0.000           0.000
     93.5131683        5.906000          152.84           12.65         0.02815            2.37           1.613           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.857           0.000           0.000           0.000
     93.5131683        5.912000          152.24           12.91         0.02815            2.36           1.495           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.843           0.000           0.000           0.000
     93.5131683        5.918000          151.82           13.32         0.02815            2.34           3.337           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.824           0.000           0.000           0.000
     93.5131683        5.924000          151.57           13.76         0.02815            2.33           2.450           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.815           0.000           0.000           0.000
     93.5131683        5.930000          151.48           14.27         0.02815            2.31           4.719           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.782           0.000           0.000           0.000
     93.5131683        5.936000          151.57           14.72         0.02814            2.30           1.000           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.769           0.000           0.000           0.000
     93.5131683        5.942000          151.83           15.26         0.02814            2.29           2.901           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.750           0.000           0.000           0.000
     93.5131683        5.948000          152.26           15.88         0.02814            2.29           1.938           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.730           0.000           0.000           0.000
     93.5131683        5.954000          152.87           16.56         0.02814            2.28           1.001           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.706           0.000           0.000           0.000
     93.5131683        5.960000          153.66           17.11         0.02814            2.28           1.934           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.697           0.000           0.000           0.000
     93.5131683        5.966000          154.62           17.81         0.02814            2.28           4.682           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.680           0.000           0.000           0.000
     93.5131683        5.972000          155.76           18.52         0.02814            2.28           1.018           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.664           0.000           0.000           0.000
     93.5131683        5.978000          157.08           19.38         0.02814            2.27           1.374           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          32.646           0.000           0.000           0.000
     93.5131683        5.984000          158.58           20.24         0.02814            2.27           1.011           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.630           0.000           0.000           0.000
     93.5131683        5.990000          160.27           21.18         0.02814            2.28           1.099           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.614           0.000           0.000           0.000
     93.5131683        5.996000          162.15           22.29         0.02814            2.28           3.106           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          32.591           0.000           0.000           0.000
     93.5131683        6.002000          164.20           23.16         0.02814            2.29           1.031           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.582           0.000           0.000           0.000
     93.5131683        6.008000          166.45           24.33         0.02814            2.29           1.004           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000          32.568           0.000           0.000           0.000
     93.5131683        6.014000          170.01           25.07         0.02814            2.30           1.019           0.000           0.000           1.104           0.000           1.655          10.302           0.000           0.000           0.000          32.564           0.000           0.000           0.000
     93.5131683        6.020000          172.83           26.25         0.02814            2.30           1.415           0.000           0.000           1.281           0.000           1.654          10.302           0.000           0.000           0.000          32.551           0.000           0.000           0.000
     93.5131683        6.026000          175.86           27.57         0.02814            2.31           1.798           0.000           0.000           1.478           0.000           1.654          10.302           0.000           0.000           0.000          32.537           0.000           0.000           0.000
     93.5131683        6.032000          179.12           28.96         0.02814            2.32           4.305           0.000           0.000           1.698           0.000           1.653          10.302           0.000           0.000           0.000          32.523           0.000           0.000           0.000
     93.5131683        6.038000          182.60           30.42         0.02814            2.32           1.216           0.000           0.000           1.930           0.000           1.655          10.302           0.000           0.000           0.000          32.514           0.000           0.000           0.000
     93.5131683        6.044000          186.32           32.03         0.02814            2.34           1.047           0.000           0.000           2.192           0.000           1.655          10.302           0.000           0.000           0.000          32.500           0.000           0.000           0.000
     93.5131683        6.050000          190.28           33.74         0.02814            2.34           1.000           0.000           0.000           2.480           0.000           1.655          10.302           0.000           0.000           0.000          32.488           0.000           0.000           0.000
     93.5131683        6.056000          194.49           35.73         0.02813            2.35           1.163           0.000           0.000           2.800           0.000           1.655          10.302           0.000           0.000           0.000          32.475           0.000           0.000           0.000
     93.5131683        6.062000          198.95           37.42         0.02813            2.36           1.475           0.000           0.000           3.140           0.000           1.654          10.302           0.000           0.000           0.000          32.465           0.000           0.000           0.000
     93.5131683        6.068000          203.67           39.62         0.02813            2.37           1.255           0.000           0.000           3.519           0.000           1.655          10.302           0.000           0.000           0.000          32.454           0.000           0.000           0.000
     93.5131683        6.074000          208.67           41.85         0.02812            2.38           2.910           0.000           0.000           3.934           0.000           1.653          10.302           0.000           0.000           0.000          32.446           0.000           0.000           0.000
     93.5131683        6.080000          213.95           44.54         0.02813            2.38           8.073           0.000           0.000           4.398           0.000           1.653          10.302           0.000           0.000           0.000          32.424           0.000           0.000           0.000
     93.5131683        6.086000          219.50           46.95         0.02813            2.39           2.403           0.000           0.000           4.872           0.000           1.654          10.302           0.000           0.000           0.000          32.422           0.000           0.000           0.000
     93.5131683        6.092000          225.35           49.75         0.02813            2.40           1.014           0.000           0.000           5.396           0.000           1.655          10.302           0.000           0.000           0.000          32.414           0.000           0.000           0.000
     93.5131683        6.098000          231.53           52.77         0.02813            2.41           1.825           0.000           0.000           5.975           0.000           1.654          10.302           0.000           0.000           0.000          32.404           0.000           0.000           0.000
     93.5131683        6.104000          238.03           56.10         0.02813            2.42           1.864           0.000           0.000           6.600           0.000           1.654          10.302           0.000           0.000           0.000          32.394           0.000           0.000           0.000
     93.5131683        6.110000          244.85           59.70         0.02813            2.43           1.000           0.000           0.000           7.272           0.000           1.655          10.302           0.000           0.000           0.000          32.384           0.000           0.000           0.000
     93.5131683        6.116000          252.03           63.61         0.02813            2.44           1.114           0.000           0.000           8.005           0.000           1.655          10.302           0.000           0.000           0.000          32.372           0.000           0.000           0.000
     93.5131683        6.122000          259.57           67.94         0.02812            2.45           1.074           0.000           0.000           8.798           0.000           1.655          10.302           0.000           0.000           0.000          32.360           0.000           0.000           0.000
     93.5131683        6.128000          267.49           72.75         0.02813            2.46           2.236           0.000           0.000           9.663           0.000           1.654          10.302           0.000           0.000           0.000          32.345           0.000           0.000           0.000
     93.5131683        6.134000          275.79           78.09         0.02813            2.47           1.865           0.000           0.000          10.590           0.000           1.654          10.302           0.000           0.000           0.000          32.331           0.000           0.000           0.000
     93.5131683        6.140000          284.49           83.93         0.02813            2.49           1.124           0.000           0.000          11.585           0.000           1.655          10.302           0.000           0.000           0.000          32.313           0.000           0.000           0.000
     93.5131683        6.146000          293.62           90.57         0.02813            2.52           1.427           0.000           0.000          12.670           0.000           1.654          10.302           0.000           0.000           0.000          32.292           0.000           0.000           0.000
     93.5131683        6.152000          303.15           98.03         0.02813            2.55           1.158           0.000           0.000          13.836           0.000           1.655          10.302           0.000           0.000           0.000          32.266           0.000           0.000           0.000
     93.5131683        6.158000          313.11          106.86         0.02813            2.60           1.946           0.000           0.000          15.114           0.000           1.654          10.302           0.000           0.000           0.000          32.224           0.000           0.000           0.000
     93.5131683        6.164000          323.47          116.18         0.02812            2.65           1.227           0.000           0.000          16.461           0.000           1.655          10.302           0.000           0.000           0.000          32.193           0.000           0.000           0.000
     93.5131683        6.170000          334.23          127.54         0.02812            2.70           1.289           0.000           0.000          17.945           0.000           1.655          10.302           0.000           0.000           0.000          32.136           0.000           0.000           0.000
     93.5131683        6.176000          345.34          138.98         0.02812            2.83           1.000           0.000           0.000          19.488           0.000           1.655          10.302           0.000           0.000           0.000          32.087           0.000           0.000           0.000
     93.5131683        6.182000          356.76          151.89         0.02812            2.95           2.081           0.000           0.000          21.156           0.000           1.654          10.302           0.000           0.000           0.000          32.020           0.000           0.000           0.000
     93.5131683        6.188000          368.43          165.57         0.02812            3.10           1.599           0.000           0.000          22.905           0.000           1.654          10.302           0.000           0.000           0.000          31.946           0.000           0.000           0.000
     93.5131683        6.194000          380.29          179.72         0.02812            3.38           1.589           0.000           0.000          24.730           0.000           1.654          10.302           0.000           0.000           0.000          31.861           0.000           0.000           0.000
     93.5141584        5.600000          405.61           13.05         0.02820           10.12           8.345           0.000           0.000           1.914           0.000           1.653          10.302           0.000           0.000           0.000          35.594           0.000           0.000           0.000
     93.5141584        5.606000          397.19           12.82         0.02820            9.80           4.714           0.000           0.000           1.882           0.000           1.653          10.302           0.000           0.000           0.000          35.565           0.000           0.000           0.000
     93.5141584        5.612000          388.89           12.65         0.02819            9.44           9.592           0.000           0.000           1.841           0.000           1.653          10.302           0.000           0.000           0.000          35.533           0.000           0.000           0.000
     93.5141584        5.618000          380.73           12.42         0.02819            9.17           5.999           0.000           0.000           1.808           0.000           1.653          10.302           0.000           0.000           0.000          35.508           0.000           0.000           0.000
     93.5141584        5.624000          372.70           12.10         0.02820            8.87           8.947           0.000           0.000           1.774           0.000           1.653          10.302           0.000           0.000           0.000          35.489           0.000           0.000           0.000
     93.5141584        5.630000          364.81           12.01         0.02819            8.56           2.191           0.000           0.000           1.740           0.000           1.654          10.302           0.000           0.000           0.000          35.452           0.000           0.000           0.000
     93.5141584        5.636000          357.04           11.84         0.02819            8.31           4.696           0.000           0.000           1.697           0.000           1.653          10.302           0.000           0.000           0.000          35.422           0.000           0.000           0.000
     93.5141584        5.642000          349.42           11.42         0.02819            7.94           9.178           0.000           0.000           1.665           0.000           1.653          10.302           0.000           0.000           0.000          35.420           0.000           0.000           0.000
     93.5141584        5.648000          341.92           11.48         0.02819            7.74           9.258           0.000           0.000           1.617           0.000           1.653          10.302           0.000           0.000           0.000          35.368           0.000           0.000           0.000
     93.5141584        5.654000          334.56           11.34         0.02819            7.49           7.735           0.000           0.000           1.578           0.000           1.653          10.302           0.000           0.000           0.000          35.339           0.000           0.000           0.000
     93.5141584        5.660000          327.34           11.17         0.02819            7.20           9.431           0.000           0.000           1.537           0.000           1.653          10.302           0.000           0.000           0.000          35.312           0.000           0.000           0.000
     93.5141584        5.666000          320.27           11.01         0.02819            7.03           2.446           0.000           0.000           1.504           0.000           1.654          10.302           0.000           0.000           0.000          35.287           0.000           0.000           0.000
     93.5141584        5.672000          313.33           11.00         0.02819            6.78           9.985           0.000           0.000           1.451           0.000           1.653          10.302           0.000           0.000           0.000          35.246           0.000           0.000           0.000
     93.5141584        5.678000          306.53           10.70         0.02818            6.47           2.372           0.000           0.000           1.424           0.000           1.654          10.302           0.000           0.000           0.000          35.231           0.000           0.000           0.000
     93.5141584        5.684000          299.87           10.62         0.02818            6.30           7.649           0.000           0.000           1.375           0.000           1.653          10.302           0.000           0.000           0.000          35.207           0.000           0.000           0.000
     93.5141584        5.690000          293.36           10.50         0.02818            6.10           5.286           0.000           0.000           1.334           0.000           1.653          10.302           0.000           0.000           0.000          35.181           0.000           0.000           0.000
     93.5141584        5.696000          286.99           10.44         0.02818            5.89           9.632           0.000           0.000           1.287           0.000           1.653          10.302           0.000           0.000           0.000          35.152           0.000           0.000           0.000
     93.5141584        5.702000          280.77           10.29         0.02817            5.69           3.324           0.000           0.000           1.251           0.000           1.653          10.302           0.000           0.000           0.000          35.130           0.000           0.000           0.000
     93.5141584        5.708000          274.69           10.18         0.02818            5.46           8.979           0.000           0.000           1.204           0.000           1.653          10.302           0.000           0.000           0.000          35.103           0.000           0.000           0.000
     93.5141584        5.714000          268.75           10.11         0.02818            5.31           9.881           0.000           0.000           1.160           0.000           1.653          10.302           0.000           0.000           0.000          35.079           0.000           0.000           0.000
     93.5141584        5.720000          262.97           10.04         0.02818            5.13           3.262           0.000           0.000           1.121           0.000           1.653          10.302           0.000           0.000           0.000          35.053           0.000           0.000           0.000
     93.5141584        5.726000          257.33            9.96         0.02818            5.00           6.006           0.000           0.000           1.075           0.000           1.653          10.302           0.000           0.000           0.000          35.028           0.000           0.000           0.000
     93.5141584        5.732000          250.95           10.80         0.02817            4.92           8.984           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.949           0.000           0.000           0.000
     93.5141584        5.738000          245.52            9.73         0.02817            4.66           3.305           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000          34.985           0.000           0.000           0.000
     93.5141584        5.744000          240.38            9.68         0.02817            4.48           2.662           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000          34.961           0.000           0.000           0.000
